Nested Sampling Global Log-Evidence           :   -0.319093251706842587E+02  +/-    0.185103766203963710E+00
Nested Importance Sampling Global Log-Evidence:   -0.326119824128727274E+02  +/-    0.254077002418062262E-01

Dim No.       Mean        Sigma
   1    0.306422562781012608E+02    0.241091912041645600E+02
   2    0.100164948464045689E+01    0.287270233056714265E-01
   3    0.415587630648224575E+02    0.230366446747320026E+02
   4    0.154252620645539999E+10    0.138910960741362572E+10
   5    0.569659694887892130E+02    0.218826903268531270E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.434845479046504835E+01
   2    0.991500074397488773E+00
   3    0.446298788597171452E+02
   4    0.100766861932944906E+10
   5    0.538320450052420654E+02

MAP Parameters
Dim No.        Parameter
   1    0.146008678138304600E+02
   2    0.942205975744795365E+00
   3    0.139831477321864242E+02
   4    0.486725783924959278E+10
   5    0.571741928047461130E+02
