Nested Sampling Global Log-Evidence           :   -0.111753392607532106E+03  +/-    0.269318807705571539E+00
Nested Importance Sampling Global Log-Evidence:   -0.112041705750514438E+03  +/-    0.715501200105379959E-01

Dim No.       Mean        Sigma
   1    0.755120658302512915E+01    0.693759177640429314E+01
   2    0.100069238647297132E+01    0.101680118549552292E-01
   3    0.405647526250022068E+02    0.118051404140077079E+02
   4    0.184175939233357882E+10    0.117508297662392020E+10
   5    0.209000261178276332E+03    0.342961542190267910E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.177242474848341214E+01
   2    0.100498948771705110E+01
   3    0.425954603387821749E+02
   4    0.146411818501438236E+10
   5    0.203866251281263601E+03

MAP Parameters
Dim No.        Parameter
   1    0.177242474848341214E+01
   2    0.100498948771705110E+01
   3    0.425954603387821749E+02
   4    0.146411818501438236E+10
   5    0.203866251281263601E+03
