Nested Sampling Global Log-Evidence           :   -0.436232914603705737E+02  +/-    0.189337958650580951E+00
Nested Importance Sampling Global Log-Evidence:   -0.444177193842695388E+02  +/-    0.229871944869786994E-01

Dim No.       Mean        Sigma
   1    0.356839985934734969E+02    0.259447134839904834E+02
   2    0.102239717372129713E+01    0.220963575021288425E-01
   3    0.437457613710601336E+02    0.222753928482497869E+02
   4    0.197288740468514657E+10    0.165542153066626859E+10
   5    0.800768104035439734E+02    0.237921125065982020E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.828244084006005643E+01
   2    0.101502499829651449E+01
   3    0.593709848951258792E+02
   4    0.104073669743394017E+10
   5    0.763711477103438199E+02

MAP Parameters
Dim No.        Parameter
   1    0.136218590924765373E+02
   2    0.102844661811303917E+01
   3    0.292865296257749925E+02
   4    0.222147350709676951E+09
   5    0.805809188771024907E+02
