Nested Sampling Global Log-Evidence           :   -0.518159267878763004E+02  +/-    0.221341069425677134E+00
Nested Importance Sampling Global Log-Evidence:   -0.528377727688132808E+02  +/-    0.227714299956884060E-01

Dim No.       Mean        Sigma
   1    0.118090001720381963E+02    0.108945453715803460E+02
   2    0.101798939881872275E+01    0.254991560342727151E-01
   3    0.321563763680092052E+02    0.128026975737640676E+02
   4    0.547566858290463567E+09    0.516330702076226532E+09
   5    0.938334797728515326E+02    0.285052348262515753E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.119636216429273579E+01
   2    0.103035444403371335E+01
   3    0.336468629531904568E+02
   4    0.667925870231212735E+09
   5    0.892740392037430013E+02

MAP Parameters
Dim No.        Parameter
   1    0.144212047825213645E+02
   2    0.998949588056465054E+00
   3    0.343284066574396647E+02
   4    0.122661668841422129E+10
   5    0.950055750297749881E+02
