    0.460248318197413795E+02    0.989158780806081106E+00    0.593387680048516017E+02    0.219080027953883696E+10    0.250333486913880563E+03   -0.125166743456940281E+03
    0.165652793099206868E+02    0.103941120358809380E+01    0.235087978233083348E+02    0.216352899388197136E+10    0.245574012158324621E+03   -0.122787006079162310E+03
    0.211160401125867097E+02    0.102040687632284977E+01    0.891344083071330040E+01    0.422173219538715887E+10    0.242731597011275483E+03   -0.121365798505637741E+03
    0.187638414788956398E+01    0.102491338812657129E+01    0.463670096007898280E+02    0.229595934428447533E+10    0.239206989904274565E+03   -0.119603494952137282E+03
    0.585186307439815856E+01    0.978694533622650575E+00    0.370356925323422601E+02    0.453495211512067604E+10    0.239203901052901983E+03   -0.119601950526450992E+03
    0.238725248753200390E+02    0.100694477668247240E+01    0.741857039794476378E+02    0.498481444403011703E+10    0.239117198741277662E+03   -0.119558599370638831E+03
    0.668965727332998750E+01    0.103049692858809250E+01    0.139005940479051411E+02    0.476733576188663769E+10    0.238960323378867031E+03   -0.119480161689433515E+03
    0.263179819726401121E+02    0.102465974998109055E+01    0.341046990468647095E+02    0.535643074596478748E+10    0.238815082920838222E+03   -0.119407541460419111E+03
    0.236961746950430978E+02    0.100269692297854873E+01    0.654981082847475875E+02    0.349374939365989304E+10    0.238655877766328331E+03   -0.119327938883164165E+03
    0.100653704077448189E+02    0.988203238317079125E+00    0.537895963134783912E+02    0.174769500868582129E+10    0.238508453617111172E+03   -0.119254226808555586E+03
    0.196001023968131634E+02    0.102002673848742709E+01    0.432510512666443461E+02    0.124054016962739038E+10    0.238298838764844760E+03   -0.119149419382422380E+03
    0.719442780737373866E+01    0.103386835718127412E+01    0.318108382266080802E+02    0.457327814155891609E+10    0.238066404956427107E+03   -0.119033202478213553E+03
    0.282644445359321139E+02    0.100515508579714896E+01    0.628813389248368679E+02    0.216182111191399384E+10    0.237975216106265577E+03   -0.118987608053132789E+03
    0.812165819582246584E+01    0.102173817932681810E+01    0.253088937493163684E+02    0.266060999026078367E+10    0.237712655822923296E+03   -0.118856327911461648E+03
    0.340025691560038794E+02    0.101264288967241955E+01    0.576651233815541602E+02    0.214980718842023420E+10    0.237597769859152777E+03   -0.118798884929576388E+03
    0.893513593597931255E+01    0.987987763341010461E+00    0.523774098957129794E+02    0.149531740120100832E+10    0.237542998624842539E+03   -0.118771499312421270E+03
    0.108983920095387425E+02    0.101984188253000529E+01    0.232705758853543649E+02    0.170795970496934080E+10    0.237443684431344877E+03   -0.118721842215672439E+03
    0.850855266599379867E+01    0.990596984791144441E+00    0.332416346046972819E+02    0.159181457800115299E+10    0.237399957012233045E+03   -0.118699978506116523E+03
    0.279411608828259084E+02    0.100497277709640009E+01    0.566434087146110770E+02    0.239255500431070375E+10    0.237303788397555309E+03   -0.118651894198777654E+03
    0.149760048619717754E+02    0.101914738666398064E+01    0.249998734567379266E+02    0.196228213578652525E+10    0.237299178629621338E+03   -0.118649589314810669E+03
    0.353724877316746387E+02    0.100744597684133330E+01    0.567432906620462063E+02    0.293568319335011053E+10    0.237177968306349442E+03   -0.118588984153174721E+03
    0.137352825587668121E+02    0.990854439713668711E+00    0.398820914077620401E+02    0.353523912663109636E+10    0.236840757210733045E+03   -0.118420378605366523E+03
    0.139131313681244659E+02    0.990316333125694004E+00    0.402656438501103011E+02    0.361955431975147390E+10    0.236759200806796855E+03   -0.118379600403398427E+03
    0.296251177787780762E+02    0.100378301419507032E+01    0.563860177993774414E+02    0.100818953425186861E+10    0.236678829245349903E+03   -0.118339414622674951E+03
    0.370954520913709729E+02    0.100338585733512753E+01    0.432734332216391664E+02    0.386220277927452898E+10    0.236641092464861600E+03   -0.118320546232430800E+03
    0.841969078834622842E+01    0.999081428532988314E+00    0.601280158039695820E+02    0.196195036469641709E+10    0.236409200643899908E+03   -0.118204600321949954E+03
    0.112303578670461803E+02    0.100456046580039993E+01    0.221105108023831889E+02    0.282133903419897127E+10    0.236325276961149939E+03   -0.118162638480574969E+03
    0.202516927929300259E+02    0.999272357885701790E+00    0.376128103218718053E+02    0.139955085803728533E+10    0.236284827303200871E+03   -0.118142413651600435E+03
    0.222052087588803744E+02    0.996834516672654769E+00    0.409942857436498826E+02    0.113246498974809694E+10    0.236246053882498586E+03   -0.118123026941249293E+03
    0.311274077564721985E+02    0.101929128996944129E+01    0.397200766764320292E+02    0.550644891531246567E+10    0.236022283599018380E+03   -0.118011141799509190E+03
    0.268102855794538293E+02    0.100692092008489409E+01    0.311797106121035448E+02    0.190052260849550557E+10    0.235973909327510512E+03   -0.117986954663755256E+03
    0.199588348897899301E+02    0.100573503022517796E+01    0.683131504609022215E+02    0.159120642522373605E+10    0.235944530701181122E+03   -0.117972265350590561E+03
    0.102793756262617819E+02    0.995152660822272939E+00    0.492220958109212745E+02    0.312137325035619593E+10    0.235910449352386280E+03   -0.117955224676193140E+03
    0.151785602663249435E+02    0.102398495278684676E+01    0.387826288569837914E+02    0.537411778708977985E+10    0.235875509172421232E+03   -0.117937754586210616E+03
    0.103028383473223037E+02    0.100344181587356807E+01    0.235334327117001614E+02    0.152638474202279377E+10    0.235873908939096907E+03   -0.117936954469548454E+03
    0.176066650418336081E+02    0.101093996328361291E+01    0.646840854337502549E+02    0.243441048452226019E+10    0.235648701361007141E+03   -0.117824350680503571E+03
    0.271380147793730373E+02    0.100338948567165898E+01    0.365568944450041613E+02    0.157331454299055147E+10    0.235535106002433878E+03   -0.117767553001216939E+03
    0.340785933433734414E+02    0.100480642231614925E+01    0.500563198426224858E+02    0.383571021588136435E+10    0.235427580832336844E+03   -0.117713790416168422E+03
    0.437143920326633140E+01    0.102556083491804606E+01    0.252037141537656062E+02    0.440473610769800758E+10    0.235320454061199712E+03   -0.117660227030599856E+03
    0.190167324376223306E+02    0.100228587182848239E+01    0.634922488769048883E+02    0.562862747530282402E+10    0.235318889041846717E+03   -0.117659444520923358E+03
    0.614291339262286407E+01    0.996475144681248537E+00    0.525391211232537430E+02    0.149664213631786489E+10    0.235317529176278981E+03   -0.117658764588139491E+03
    0.379540959909187903E+01    0.102425530418813482E+01    0.399767453473473395E+02    0.396672985494374466E+10    0.235304812767677532E+03   -0.117652406383838766E+03
    0.328911596407911233E+02    0.101441061916333131E+01    0.408827763079994710E+02    0.145805355106169248E+10    0.235296032222989083E+03   -0.117648016111494542E+03
    0.280685882292990705E+02    0.100381772755289012E+01    0.501083675338286696E+02    0.101206737634556234E+10    0.235245866042692853E+03   -0.117622933021346427E+03
    0.109021161043625412E+02    0.101412265674418234E+01    0.239881367222944242E+02    0.267275684277348995E+10    0.235077099157467444E+03   -0.117538549578733722E+03
    0.186624188490477572E+02    0.997036783074777944E+00    0.314770315705699311E+02    0.517873420169986725E+10    0.235077079067989871E+03   -0.117538539533994935E+03
    0.237187318024910532E+02    0.101150511297082213E+01    0.615087770663635709E+02    0.208764727852101946E+10    0.234983953970929520E+03   -0.117491976985464760E+03
    0.188677558634840281E+01    0.100811748281652735E+01    0.400985728146994802E+02    0.759990943001232266E+09    0.234947930673436815E+03   -0.117473965336718408E+03
    0.327644159809248947E+02    0.101458395846716298E+01    0.358601440011044232E+02    0.360264075153005457E+10    0.234923952081270414E+03   -0.117461976040635207E+03
    0.310600155454371176E+02    0.101372298891034474E+01    0.585779889632194397E+02    0.522405767103943348E+10    0.234848081658103411E+03   -0.117424040829051705E+03
    0.105353495718960524E+02    0.100755913348565063E+01    0.203942412857450748E+02    0.299994234903077126E+10    0.234840324823167208E+03   -0.117420162411583604E+03
    0.149512649532064668E+02    0.100840961222727454E+01    0.471975323373904274E+02    0.780953093134645343E+09    0.234789382397622262E+03   -0.117394691198811131E+03
    0.114065128623565375E+02    0.100354075526229969E+01    0.235495441587929726E+02    0.112923498704999900E+10    0.234701146757884970E+03   -0.117350573378942485E+03
    0.298364888352198712E+02    0.101398688320619756E+01    0.321297959179512347E+02    0.332963171338269138E+10    0.234640417754542511E+03   -0.117320208877271256E+03
    0.136622101136083849E+02    0.100823830603244269E+01    0.395369521241402566E+02    0.845050390576079607E+09    0.234611919835431735E+03   -0.117305959917715867E+03
    0.281658645483689218E+01    0.999243045487672066E+00    0.526428519844480221E+02    0.225016571034554434E+10    0.234506181519689505E+03   -0.117253090759844753E+03
    0.172016477409733359E+01    0.998426241637866196E+00    0.297169312699931751E+02    0.290291259725625324E+10    0.234478488862314293E+03   -0.117239244431157147E+03
    0.533319449146636693E+01    0.101227575471126863E+01    0.649668938005035841E+02    0.129302382489165926E+10    0.234459050289590834E+03   -0.117229525144795417E+03
    0.358877564180636721E+01    0.100324193227243819E+01    0.651985316501640568E+02    0.380514201840268421E+10    0.234326565041291730E+03   -0.117163282520645865E+03
    0.971102767817349566E+01    0.100035367411715526E+01    0.337556356698216291E+02    0.104239441301812053E+10    0.234254051667360955E+03   -0.117127025833680477E+03
    0.298867265634150101E+02    0.101212478578791787E+01    0.408095215921363135E+02    0.165746241476372147E+10    0.234187349820501254E+03   -0.117093674910250627E+03
    0.724845368414749558E+01    0.998639184813139957E+00    0.552510875205143606E+02    0.422587078882100439E+10    0.234159918707345668E+03   -0.117079959353672834E+03
    0.245496300723892915E+02    0.100795074050796396E+01    0.239254543910495059E+02    0.494823131893183899E+10    0.234032265041732330E+03   -0.117016132520866165E+03
    0.137569637573351322E+02    0.101663034765440519E+01    0.585025955819463590E+02    0.445282300315945339E+10    0.234013705283587825E+03   -0.117006852641793913E+03
    0.117303478797715286E+02    0.100918811112334161E+01    0.686548004974058586E+02    0.181779136262959003E+10    0.234006682389802023E+03   -0.117003341194901012E+03
    0.417439062608480249E+01    0.101957591047348894E+01    0.198850963768441105E+02    0.458564136761693287E+10    0.233818161323557717E+03   -0.116909080661778859E+03
    0.361681197791040931E+01    0.102140181926808649E+01    0.225663409295177075E+02    0.475017471075711918E+10    0.233738712300135091E+03   -0.116869356150067546E+03
    0.316045060832061679E+02    0.101153391306941631E+01    0.532244455361610136E+02    0.422208949350254107E+10    0.233705346351030357E+03   -0.116852673175515179E+03
    0.275351303267424008E+02    0.100534931594627408E+01    0.513856282333436170E+02    0.110091874690268731E+10    0.233696012448547975E+03   -0.116848006224273988E+03
    0.177351729656893724E+02    0.100194140567934609E+01    0.493778873424952423E+02    0.105045609579506314E+10    0.233676311889714668E+03   -0.116838155944857334E+03
    0.283940641370595621E+02    0.100972092801599578E+01    0.512889895360391321E+02    0.185310893417641997E+10    0.233570421256440966E+03   -0.116785210628220483E+03
    0.205241903958130862E+02    0.101742422906599539E+01    0.433671470482659771E+02    0.332498402644013548E+10    0.233518777565331106E+03   -0.116759388782665553E+03
    0.664676141482846905E+01    0.100026359834724077E+01    0.558783532720008225E+02    0.148456700774937987E+10    0.233511235759119756E+03   -0.116755617879559878E+03
    0.445173934366354662E+00    0.101998868062600145E+01    0.402895314607988766E+02    0.111075321403815746E+10    0.233488956508030611E+03   -0.116744478254015306E+03
    0.114464214187254480E+02    0.101411558230409327E+01    0.199495455050462667E+02    0.387564212756957483E+10    0.233466762416195877E+03   -0.116733381208097938E+03
    0.773683464867701609E+01    0.101005052845340959E+01    0.205899576350656446E+02    0.350556205749346542E+10    0.233456069271862589E+03   -0.116728034635931294E+03
    0.163073875393533640E+02    0.101270735593191707E+01    0.546241824327678529E+02    0.940927735891582608E+09    0.233446593352885031E+03   -0.116723296676442516E+03
    0.163073875393533640E+02    0.101270735593191707E+01    0.546241824327678529E+02    0.940927735891582608E+09    0.233446593352885031E+03   -0.116723296676442516E+03
    0.101583634925059183E+02    0.100230177212756333E+01    0.517630585186411167E+02    0.271908105418359423E+10    0.233375582495465522E+03   -0.116687791247732761E+03
    0.232984641331333862E+02    0.100954486147178479E+01    0.603192710562164365E+02    0.378846966522856951E+10    0.233231631557117680E+03   -0.116615815778558840E+03
    0.228586998092483320E+02    0.101035289608212109E+01    0.432545943073912795E+02    0.257020470281109810E+10    0.233201874151303571E+03   -0.116600937075651785E+03
    0.562891624807377422E+01    0.100812403588851551E+01    0.267423071162199655E+02    0.207430200796484685E+10    0.233194018912480828E+03   -0.116597009456240414E+03
    0.143287415355644505E+02    0.100135381412774938E+01    0.327301662166550642E+02    0.352686545999777317E+10    0.233175957382494516E+03   -0.116587978691247258E+03
    0.827156627056889349E+01    0.101004872737738949E+01    0.414897298948043982E+02    0.863640687755537748E+09    0.233159884695075306E+03   -0.116579942347537653E+03
    0.175157272678234612E+02    0.100395296602908490E+01    0.395617177206386970E+02    0.197311688205068922E+10    0.233132397288471054E+03   -0.116566198644235527E+03
