    0.968021214008331299E+03    0.112429588340869246E+01    0.132869482040405273E+02    0.588298133854396343E+08    0.331351898963220378E+03   -0.165675949481610189E+03   -0.460515351937698814E+01    1
    0.905242085456848145E+03    0.108026896760871494E+01    0.447168946266174316E+01    0.154691806393754575E+08    0.314566081543193377E+03   -0.157283040771596689E+03   -0.461515351937698259E+01    1
    0.940975606441497803E+03    0.110824406761010485E+01    0.258804976940155029E+02    0.137819439443124861E+09    0.312041031733419516E+03   -0.156020515866709758E+03   -0.462515351937698149E+01    1
    0.921033978462219238E+03    0.105996316776346555E+01    0.274905204772949219E+02    0.122104919714345057E+08    0.302863873181961310E+03   -0.151431936590980655E+03   -0.463515351937698661E+01    1
    0.853896796703338623E+03    0.107792716728948879E+01    0.990862667560577393E+02    0.124962208148525938E+09    0.293068688278995296E+03   -0.146534344139497648E+03   -0.464515351937698728E+01    1
    0.976542711257934570E+03    0.105448817118649174E+01    0.869920849800109863E+01    0.546306557798659897E+10    0.291837166880698533E+03   -0.145918583440349266E+03   -0.465515351937698174E+01    1
    0.924162745475769043E+03    0.110784998103650612E+01    0.111090123653411865E+02    0.587586833706212997E+09    0.291819568618758922E+03   -0.145909784309379461E+03   -0.466515351937698153E+01    1
    0.880525112152099609E+03    0.106689915554907699E+01    0.998396456241607666E+02    0.844535056912703633E+09    0.273201703154174140E+03   -0.136600851577087070E+03   -0.467515351937698398E+01    1
    0.987306594848632812E+03    0.102920982296719332E+01    0.659245193004608154E+02    0.289347478161226399E+08    0.270122999605046232E+03   -0.135061499802523116E+03   -0.468515351937698377E+01    1
    0.855651497840881348E+03    0.104965083342535981E+01    0.185912013053894043E+02    0.665502849754060581E+08    0.269835344660236274E+03   -0.134917672330118137E+03   -0.469515351937698444E+01    1
    0.784202516078948975E+03    0.111122871357061248E+01    0.142442643642425537E+02    0.461009187842375189E+08    0.266023576416019978E+03   -0.133011788208009989E+03   -0.470515351937698423E+01    1
    0.793305575847625732E+03    0.107894657153561835E+01    0.583082437515258789E+01    0.851048927619020462E+09    0.265003482936104774E+03   -0.132501741468052387E+03   -0.471515351937698135E+01    1
    0.991747319698333740E+03    0.102575194976546369E+01    0.296785831451416016E+02    0.215117565465395260E+10    0.262031390111142230E+03   -0.131015695055571115E+03   -0.472515351937698025E+01    1
    0.810109734535217285E+03    0.105984732502280843E+01    0.408949613571166992E+02    0.294427886483152056E+10    0.256127242336415009E+03   -0.128063621168207504E+03   -0.473515351937698448E+01    1
    0.737086713314056396E+03    0.110667858680965092E+01    0.107561230659484863E+02    0.151665647055042177E+09    0.254651455906271565E+03   -0.127325727953135782E+03   -0.474515351937698782E+01    1
    0.860570609569549561E+03    0.104681426697526070E+01    0.229678988456726074E+02    0.676423848760945082E+09    0.253866419046917315E+03   -0.126933209523458657E+03   -0.475515351937698494E+01    1
    0.959537506103515625E+03    0.101963381813178833E+01    0.279168307781219482E+02    0.440382085425929546E+10    0.253345207557013850E+03   -0.126672603778506925E+03   -0.476515351937698117E+01    1
    0.720304846763610840E+03    0.106620768810177391E+01    0.958483099937438965E+02    0.123083733890895039E+09    0.251687060871315197E+03   -0.125843530435657598E+03   -0.477515351937698451E+01    1
