Nested Sampling Global Log-Evidence           :   -0.769479649556274552E+02  +/-    0.224237292164702090E+00
Nested Importance Sampling Global Log-Evidence:   -0.776011888866961925E+02  +/-    0.247270442338095864E-01

Dim No.       Mean        Sigma
   1    0.363185813239432207E+02    0.276691176250320687E+02
   2    0.103089435871034185E+01    0.854724955604266139E-02
   3    0.867513351394129870E+02    0.114466873912077851E+02
   4    0.457820691462740421E+09    0.952874697102925658E+09
   5    0.143839457271767373E+03    0.331103811136089377E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.188512098544154005E+01
   2    0.103035588593922145E+01
   3    0.968687683726392095E+02
   4    0.871530507825737894E+08
   5    0.138846894877247024E+03

MAP Parameters
Dim No.        Parameter
   1    0.188512098544154005E+01
   2    0.103035588593922145E+01
   3    0.968687683726392095E+02
   4    0.871530507825737894E+08
   5    0.138846894877247024E+03
