Nested Sampling Global Log-Evidence           :   -0.767137275882193990E+02  +/-    0.299921337371468699E+00
Nested Importance Sampling Global Log-Evidence:   -0.781046096630242204E+02  +/-    0.875479459236792601E-01

Dim No.       Mean        Sigma
   1    0.225097438915381218E+02    0.153641054058246773E+02
   2    0.102041479108022193E+01    0.261242981714298380E-02
   3    0.969630457602602718E+02    0.276067686029864312E+01
   4    0.112007166509414762E+09    0.116675388068153977E+09
   5    0.135436893454312127E+03    0.308687635309935526E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.215412689882883015E+02
   2    0.102067741128161060E+01
   3    0.995042095952203880E+02
   4    0.109674550681181043E+09
   5    0.130953268692356176E+03

MAP Parameters
Dim No.        Parameter
   1    0.117518249167731810E+02
   2    0.102294934642423474E+01
   3    0.983551753357765364E+02
   4    0.169959985680555254E+09
   5    0.135823991272177807E+03
