Nested Sampling Global Log-Evidence           :   -0.651264140718595144E+02  +/-    0.283248115062599504E+00
Nested Importance Sampling Global Log-Evidence:   -0.663207507162084227E+02  +/-    0.233254639140226469E-01

Dim No.       Mean        Sigma
   1    0.422052685448899823E+02    0.255981467025270177E+02
   2    0.101975093739708789E+01    0.330827359047217986E-02
   3    0.963483157558099350E+02    0.349857014700305191E+01
   4    0.903364568166011423E+08    0.104683401290959939E+09
   5    0.114206929206415836E+03    0.311501402724289989E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.395706220481964195E+02
   2    0.102071601342554130E+01
   3    0.998394232126395451E+02
   4    0.704394467124107182E+08
   5    0.109780237305420570E+03

MAP Parameters
Dim No.        Parameter
   1    0.239608698549426258E+02
   2    0.101737464224662921E+01
   3    0.945710359055001959E+02
   4    0.544925970340240896E+08
   5    0.113784780458900741E+03
