Nested Sampling Global Log-Evidence           :   -0.274744359926978063E+03  +/-    0.308861347985489698E+00
Nested Importance Sampling Global Log-Evidence:   -0.275309928452629663E+03  +/-    0.294859348106344087E-01

Dim No.       Mean        Sigma
   1    0.100513115252709284E+03    0.734451936890723545E+01
   2    0.111360317364473205E+01    0.117549169299009377E-02
   3    0.814305469106750053E+02    0.705167876942041882E+01
   4    0.211376277052357733E+09    0.551024877925464958E+08
   5    0.530409653398070077E+03    0.285795051577411652E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.991706456755096752E+02
   2    0.111370797499270457E+01
   3    0.836944161025938769E+02
   4    0.233009387833200485E+09
   5    0.526117516353018459E+03

MAP Parameters
Dim No.        Parameter
   1    0.943663122693265564E+02
   2    0.111545208426128784E+01
   3    0.836086376053094114E+02
   4    0.211792636419133812E+09
   5    0.531785592442779262E+03
