Nested Sampling Global Log-Evidence           :   -0.176575529108114665E+03  +/-    0.277844439006041499E+00
Nested Importance Sampling Global Log-Evidence:   -0.177588197794207332E+03  +/-    0.262393011763432243E-01

Dim No.       Mean        Sigma
   1    0.307566191606727486E+02    0.108759857687403763E+02
   2    0.136142063272324965E+01    0.192610244628462954E-02
   3    0.193259270017254678E+02    0.417984304353707881E+01
   4    0.827481912437914848E+09    0.193488545654072583E+09
   5    0.337711551758948588E+03    0.323711079122712420E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.282595886654409725E+02
   2    0.136206406823105186E+01
   3    0.187718701367998904E+02
   4    0.923867930254474163E+09
   5    0.333269333385105483E+03

MAP Parameters
Dim No.        Parameter
   1    0.282595886654409725E+02
   2    0.136206406823105186E+01
   3    0.187718701367998904E+02
   4    0.923867930254474163E+09
   5    0.333269333385105483E+03
