Nested Sampling Global Log-Evidence           :   -0.305267215763260424E+03  +/-    0.303018541754614956E+00
Nested Importance Sampling Global Log-Evidence:   -0.305323507856098445E+03  +/-    0.262099218242352779E-01

Dim No.       Mean        Sigma
   1    0.426232474660867027E+02    0.106672504751073927E+02
   2    0.135955467131558083E+01    0.171165349595902151E-02
   3    0.296684421328535635E+02    0.389334252137730896E+01
   4    0.748126903882667422E+09    0.854647947076191604E+08
   5    0.592170384197283170E+03    0.283504419041515066E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.437738019536541429E+02
   2    0.135929553266366687E+01
   3    0.283603419871884590E+02
   4    0.748451848825137258E+09
   5    0.588335859572878690E+03

MAP Parameters
Dim No.        Parameter
   1    0.311010820148617242E+02
   2    0.136134607050986101E+01
   3    0.350319363230803162E+02
   4    0.844925598972901344E+09
   5    0.592275340741399873E+03
