Nested Sampling Global Log-Evidence           :   -0.108315602777886440E+03  +/-    0.267772863361184776E+00
Nested Importance Sampling Global Log-Evidence:   -0.108908104834017621E+03  +/-    0.269981835871208053E-01

Dim No.       Mean        Sigma
   1    0.211513136412827656E+02    0.135858143977780017E+02
   2    0.136317969989689014E+01    0.213025877870492595E-02
   3    0.255661539060291609E+02    0.632152875162423200E+01
   4    0.661417542488242149E+09    0.185388721104755551E+09
   5    0.202290744285243761E+03    0.285849993393040114E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.132355589410894066E+02
   2    0.136233937270402805E+01
   3    0.265060919223030709E+02
   4    0.704458911480168700E+09
   5    0.198444972741446378E+03

MAP Parameters
Dim No.        Parameter
   1    0.221320227311143150E+02
   2    0.136603561188080436E+01
   3    0.302595303473242829E+02
   4    0.897361755175476074E+09
   5    0.202190668557664708E+03
