Nested Sampling Global Log-Evidence           :   -0.311016353959686910E+03  +/-    0.304412476011708899E+00
Nested Importance Sampling Global Log-Evidence:   -0.310813245373729444E+03  +/-    0.294063302984271663E-01

Dim No.       Mean        Sigma
   1    0.547904314183811252E+02    0.111737649983834402E+02
   2    0.135913567123121171E+01    0.183431972875656123E-02
   3    0.311868582788210560E+02    0.452407298760933152E+01
   4    0.672281047514776111E+09    0.877607367132078707E+08
   5    0.603499316809041147E+03    0.305463770286695180E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.563469532698066189E+02
   2    0.135912981386030784E+01
   3    0.329909510705683289E+02
   4    0.703688120027992368E+09
   5    0.599556447772495289E+03

MAP Parameters
Dim No.        Parameter
   1    0.531454000793108534E+02
   2    0.135945035874192555E+01
   3    0.318060882691608811E+02
   4    0.852808355172023773E+09
   5    0.603387577863770844E+03
