Nested Sampling Global Log-Evidence           :   -0.720066397725264324E+03  +/-    0.313573573709794273E+00
Nested Importance Sampling Global Log-Evidence:   -0.720120083542941643E+03  +/-    0.366867169446486591E-01

Dim No.       Mean        Sigma
   1    0.443222935525193051E+02    0.117511026442304427E+02
   2    0.136726700334322393E+01    0.254870126910780939E-02
   3    0.279217629582590687E+01    0.234442814867358029E+01
   4    0.739227182021259904E+09    0.632554993142511845E+08
   5    0.142046711822573889E+04    0.309771978105996126E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.425634164356371443E+02
   2    0.136779701142128185E+01
   3    0.197040058314885885E+00
   4    0.757155664055824637E+09
   5    0.141598577030998354E+04

MAP Parameters
Dim No.        Parameter
   1    0.297548643033385147E+02
   2    0.137017954257081853E+01
   3    0.397790543051147116E+01
   4    0.791355613884646893E+09
   5    0.142057621917913548E+04
