Nested Sampling Global Log-Evidence           :   -0.625169747273032158E+03  +/-    0.330049906629974410E+00
Nested Importance Sampling Global Log-Evidence:   -0.625833005708142082E+03  +/-    0.260263763092250591E-01

Dim No.       Mean        Sigma
   1    0.530292749487878865E+02    0.100733512292919745E+02
   2    0.137809671604959894E+01    0.237465521874391083E-02
   3    0.108639445234734544E+01    0.100915456908718637E+01
   4    0.686125323912944436E+09    0.564454423380657360E+08
   5    0.122855290637408802E+04    0.319280325628945461E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.468056701695823065E+02
   2    0.137866172419070465E+01
   3    0.185323954339214725E+00
   4    0.719192160194610000E+09
   5    0.122414354228512320E+04

MAP Parameters
Dim No.        Parameter
   1    0.367932173693559008E+02
   2    0.137825484170112689E+01
   3    0.955553269619548673E+00
   4    0.714522606547064185E+09
   5    0.122791882248623551E+04
