Nested Sampling Global Log-Evidence           :   -0.305688786367045850E+03  +/-    0.276674423357996802E+00
Nested Importance Sampling Global Log-Evidence:   -0.306026223537175440E+03  +/-    0.312293654348116331E-01

Dim No.       Mean        Sigma
   1    0.644966907559289666E+02    0.157542663381503871E+02
   2    0.135027322569928687E+01    0.506748408472168597E-02
   3    0.258585285434069547E+02    0.849395233767315005E+01
   4    0.468241905861817837E+09    0.237683185571032673E+09
   5    0.596067825425874844E+03    0.348789588669601303E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.605904817530398958E+02
   2    0.134444701354196572E+01
   3    0.274570028883414530E+02
   4    0.594546117987340331E+09
   5    0.590818164986948432E+03

MAP Parameters
Dim No.        Parameter
   1    0.605904817530398958E+02
   2    0.134444701354196572E+01
   3    0.274570028883414530E+02
   4    0.594546117987340331E+09
   5    0.590818164986948432E+03
