Nested Sampling Global Log-Evidence           :   -0.409069901734911952E+02  +/-    0.212560594646374473E+00
Nested Importance Sampling Global Log-Evidence:   -0.414461706611972929E+02  +/-    0.271608198297087697E-01

Dim No.       Mean        Sigma
   1    0.190499474627247558E+02    0.157269556225878819E+02
   2    0.109498823004140866E+01    0.310065606905143183E-01
   3    0.343824050379064943E+02    0.184028523782817963E+02
   4    0.130253371958958849E+09    0.135909580077826619E+09
   5    0.727775790677029306E+02    0.271208698924812941E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.325010058823882730E+00
   2    0.111148351027724712E+01
   3    0.327693935050444480E+02
   4    0.639570308366960585E+08
   5    0.681212380984841133E+02

MAP Parameters
Dim No.        Parameter
   1    0.230122885735422429E+02
   2    0.114580507289990807E+01
   3    0.422337253399537857E+02
   4    0.610314194380459562E+08
   5    0.730581596629105832E+02
