Nested Sampling Global Log-Evidence           :   -0.571561683736581827E+02  +/-    0.264392306319000014E+00
Nested Importance Sampling Global Log-Evidence:   -0.579177331466959657E+02  +/-    0.435266225021325032E-01

Dim No.       Mean        Sigma
   1    0.802969799622844249E+01    0.770586981380354530E+01
   2    0.107985748190263764E+01    0.861667354970224904E-02
   3    0.636515093870546735E+02    0.144565714998453512E+02
   4    0.237180602912478745E+08    0.197205399238071814E+08
   5    0.100331678419181088E+03    0.331844604306356850E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.207659660724292733E+00
   2    0.108127681905779838E+01
   3    0.651816126867492187E+02
   4    0.101390391518658474E+08
   5    0.943362762085020279E+02

MAP Parameters
Dim No.        Parameter
   1    0.207659660724292733E+00
   2    0.108127681905779838E+01
   3    0.651816126867492187E+02
   4    0.101390391518658474E+08
   5    0.943362762085020279E+02
