Nested Sampling Global Log-Evidence           :   -0.575521516140796834E+02  +/-    0.241209435287375540E+00
Nested Importance Sampling Global Log-Evidence:   -0.585589951587431727E+02  +/-    0.239248470962838515E-01

Dim No.       Mean        Sigma
   1    0.156141897065892543E+02    0.115905193525222288E+02
   2    0.110307935802380608E+01    0.853376698034683662E-02
   3    0.626106911715825589E+02    0.135261555503419864E+02
   4    0.529204613153642774E+09    0.349527005457836330E+09
   5    0.103467904893831971E+03    0.275861364551066490E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.681123816377672231E+01
   2    0.110197332744986753E+01
   3    0.697018904734462978E+02
   4    0.671746880871230125E+09
   5    0.993479629571100418E+02

MAP Parameters
Dim No.        Parameter
   1    0.153605406579388060E+01
   2    0.110335509729401560E+01
   3    0.368081028617795241E+02
   4    0.786432524350798965E+09
   5    0.103836063082600049E+03
