Nested Sampling Global Log-Evidence           :   -0.128646260675231952E+04  +/-    0.326730746134406447E+00
Nested Importance Sampling Global Log-Evidence:   -0.128770539283058724E+04  +/-    0.367693038472153913E-01

Dim No.       Mean        Sigma
   1    0.685414929570446585E+01    0.360987656562369885E+01
   2    0.108636096567240781E+01    0.121630288036756167E-02
   3    0.266676027890373781E+02    0.224737532616601143E+01
   4    0.156226893177478760E+09    0.268361303169042617E+08
   5    0.255157461740871713E+04    0.288220192741737957E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.810951752423931893E+01
   2    0.108668443999753705E+01
   3    0.269362652912149620E+02
   4    0.173174462616323441E+09
   5    0.254785916348815681E+04

MAP Parameters
Dim No.        Parameter
   1    0.364904304702984605E+01
   2    0.108432899741915878E+01
   3    0.257487648498590005E+02
   4    0.151145813845309943E+09
   5    0.255051885219123005E+04
