    0.980067092647650351E+00    0.894634604454040527E+02    0.135789485931338012E+09    0.360316943897737610E+04   -0.180158471948868805E+04   -0.460515351937698814E+01    1
    0.103453430664406976E+01    0.817783892154693604E+02    0.130570003351479188E+09    0.329941888903836480E+04   -0.164970944451918240E+04   -0.461515351937698259E+01    1
    0.109566432975933803E+01    0.971590399742126465E+02    0.141662146961767256E+09    0.301572359844449511E+04   -0.150786179922224756E+04   -0.462515351937698149E+01    1
    0.101759048053028933E+01    0.951654374599456787E+02    0.213561385105527902E+10    0.291194621523594196E+04   -0.145597310761797098E+04   -0.463515351937698661E+01    1
    0.106205287846899066E+01    0.849242687225341797E+02    0.160272546587850451E+09    0.286490364606440289E+04   -0.143245182303220145E+04   -0.464515351937698728E+01    1
    0.108688128362628000E+01    0.951769173145294189E+02    0.191778255218119740E+09    0.275902259078840461E+04   -0.137951129539420231E+04   -0.465515351937698174E+01    1
    0.104215027156279638E+01    0.979032218456268311E+02    0.985678296977577686E+09    0.273908207700652110E+04   -0.136954103850326055E+04   -0.466515351937698153E+01    1
    0.104188707462352759E+01    0.971875727176666260E+02    0.127119915464299417E+10    0.269657272542653163E+04   -0.134828636271326582E+04   -0.467515351937698398E+01    1
    0.105227672229109648E+01    0.939619481563568115E+02    0.544973433727186298E+10    0.269455380282849364E+04   -0.134727690141424682E+04   -0.468515351937698377E+01    1
    0.110094194762291409E+01    0.943968296051025391E+02    0.206424632187521964E+09    0.264861854722941007E+04   -0.132430927361470503E+04   -0.469515351937698444E+01    1
    0.111592229650931363E+01    0.972190558910369873E+02    0.388696345482872581E+10    0.264588124648297980E+04   -0.132294062324148990E+04   -0.470515351937698423E+01    1
    0.107470489847756068E+01    0.894055843353271484E+02    0.245166047334146112E+09    0.258668071702244333E+04   -0.129334035851122167E+04   -0.471515351937698135E+01    1
    0.107060807962755566E+01    0.766018331050872803E+02    0.164939930267306566E+09    0.251426012876275399E+04   -0.125713006438137700E+04   -0.472515351937698025E+01    1
    0.106898502641998316E+01    0.985406577587127686E+02    0.536684929808927357E+09    0.251092569718772984E+04   -0.125546284859386492E+04   -0.473515351937698448E+01    1
    0.107819219908930419E+01    0.870987236499786377E+02    0.257561062514654756E+09    0.245646381928655501E+04   -0.122823190964327750E+04   -0.474515351937698782E+01    1
    0.104519838308740143E+01    0.784090459346771240E+02    0.564672610058608055E+09    0.232145560309010034E+04   -0.116072780154505017E+04   -0.475515351937698494E+01    1
    0.111260309170731775E+01    0.727020561695098877E+02    0.155595549408080429E+09    0.229227442789261431E+04   -0.114613721394630716E+04   -0.476515351937698117E+01    1
    0.108853912208882875E+01    0.978154540061950684E+02    0.530289968351251304E+09    0.226033585313805315E+04   -0.113016792656902658E+04   -0.477515351937698451E+01    1
    0.113061868887839823E+01    0.851201355457305908E+02    0.257636649568915892E+10    0.226000210029464552E+04   -0.113000105014732276E+04   -0.478515351937698341E+01    1
    0.107907023964739368E+01    0.827224612236022949E+02    0.313576575284398615E+09    0.223098315863763582E+04   -0.111549157931881791E+04   -0.479515351937697876E+01    1
    0.115879982094942457E+01    0.588046610355377197E+02    0.314593630019879723E+10    0.222748455651833092E+04   -0.111374227825916546E+04   -0.480515351937698032E+01    1
    0.100194816718395385E+01    0.529234826564788818E+02    0.199778629868665755E+09    0.221234501098597229E+04   -0.110617250549298615E+04   -0.481515351937698277E+01    1
    0.107794054257013050E+01    0.823443949222564697E+02    0.369736489117833138E+10    0.221232597024938741E+04   -0.110616298512469371E+04   -0.482515351937698345E+01    1
    0.112925253769828426E+01    0.952017486095428467E+02    0.103158123209965014E+10    0.216267373045415025E+04   -0.108133686522707512E+04   -0.483515351937698323E+01    1
    0.104361771313282681E+01    0.683081209659576416E+02    0.367166127401591635E+10    0.214537489571656579E+04   -0.107268744785828289E+04   -0.484515351937698480E+01    1
    0.112796806664197735E+01    0.957731425762176514E+02    0.898665156334250569E+09    0.214452229658466467E+04   -0.107226114829233234E+04   -0.485515351937698814E+01    1
    0.111890964063189413E+01    0.584720194339752197E+02    0.109889606035740256E+09    0.210553908428412478E+04   -0.105276954214206239E+04   -0.486515351937698437E+01    1
    0.112728929677142098E+01    0.834943950176239014E+02    0.215392223051989174E+10    0.208378665237354289E+04   -0.104189332618677145E+04   -0.487515351937698149E+01    1
    0.115295224457600476E+01    0.400565028190612793E+02    0.436482389634486389E+10    0.203355686276252482E+04   -0.101677843138126241E+04   -0.488515351937698572E+01    1
    0.116178239810721151E+01    0.300928533077239990E+02    0.425660633505283833E+10    0.201614814823819961E+04   -0.100807407411909981E+04   -0.489515351937698817E+01    1
    0.104757329208341621E+01    0.488753795623779297E+02    0.268078653664759427E+09    0.200129191246758069E+04   -0.100064595623379034E+04   -0.490515351937698973E+01    1
