Nested Sampling Global Log-Evidence           :   -0.126678276505399680E+03  +/-    0.298618858056012959E+00
Nested Importance Sampling Global Log-Evidence:   -0.127349559335563399E+03  +/-    0.367243417048527115E-01

Dim No.       Mean        Sigma
   1    0.284999864701573173E+02    0.161423705500684349E+02
   2    0.190832254868027507E+01    0.438622180362550837E-01
   3    0.217570543101765637E+02    0.159476794177895620E+02
   4    0.141004661581555586E+08    0.383947005051404750E+07
   5    0.235521908533448283E+03    0.500213992757211479E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.229469444072791546E+02
   2    0.202897199948199614E+01
   3    0.305451301488165967E+02
   4    0.102659817785056513E+08
   5    0.221443888654066456E+03

MAP Parameters
Dim No.        Parameter
   1    0.229469444072791546E+02
   2    0.202897199948199614E+01
   3    0.305451301488165967E+02
   4    0.102659817785056513E+08
   5    0.221443888654066456E+03
