    0.995497584342956543E+03    0.171267291708418057E+01    0.726892948150634766E+01    0.589000917862543941E+09    0.640289099870391328E+04   -0.320144549935195664E+04   -0.460515351937698814E+01    1
    0.957133412361145020E+03    0.173551326068453537E+01    0.189075648784637451E+02    0.273550321502351999E+10    0.636015230653805702E+04   -0.318007615326902851E+04   -0.461515351937698259E+01    1
    0.997862935066223145E+03    0.181184722564759260E+01    0.882920742034912109E+02    0.150432055002041268E+10    0.608997072352407758E+04   -0.304498536176203879E+04   -0.462515351937698149E+01    1
    0.857506155967712402E+03    0.176697375073641161E+01    0.113672375679016113E+02    0.273684271416890907E+10    0.595024517128837397E+04   -0.297512258564418698E+04   -0.463515351937698661E+01    1
    0.853682756423950195E+03    0.183458698621710514E+01    0.688437640666961670E+02    0.265112717872317314E+10    0.575954495754942309E+04   -0.287977247877471154E+04   -0.464515351937698728E+01    1
    0.901178479194641113E+03    0.176083305767171505E+01    0.735977768898010254E+02    0.540986272399457693E+09    0.559761888073058708E+04   -0.279880944036529354E+04   -0.465515351937698174E+01    1
    0.817389369010925293E+03    0.182340537140276315E+01    0.878550887107849121E+02    0.275693349632727671E+10    0.552984860282964928E+04   -0.276492430141482464E+04   -0.466515351937698153E+01    1
    0.912323951721191406E+03    0.183286926656110460E+01    0.595559716224670410E+02    0.416908580891828299E+09    0.528017667739219542E+04   -0.264008833869609771E+04   -0.467515351937698398E+01    1
    0.845811486244201660E+03    0.172289978682754641E+01    0.226384937763214111E+02    0.291325243761651814E+09    0.515238303873223958E+04   -0.257619151936611979E+04   -0.468515351937698377E+01    1
    0.724633336067199707E+03    0.176771388309939592E+01    0.741581320762634277E+02    0.164761917362495375E+10    0.472392653027834240E+04   -0.236196326513917120E+04   -0.469515351937698444E+01    1
    0.724314332008361816E+03    0.178787572786385995E+01    0.308223724365234375E+02    0.121305031564788842E+10    0.453432611009665379E+04   -0.226716305504832690E+04   -0.470515351937698423E+01    1
    0.805107116699218750E+03    0.188590077754386920E+01    0.791226506233215332E+02    0.373447814176577508E+09    0.449469637148992842E+04   -0.224734818574496421E+04   -0.471515351937698135E+01    1
    0.963282287120819092E+03    0.179218316576145265E+01    0.884998738765716553E+02    0.101424175002754033E+09    0.447144318186250621E+04   -0.223572159093125310E+04   -0.472515351937698025E+01    1
    0.579351723194122314E+03    0.171878509337802265E+01    0.561659336090087891E+02    0.294017216809809971E+10    0.426496241048703178E+04   -0.213248120524351589E+04   -0.473515351937698448E+01    1
    0.695799529552459717E+03    0.184341618203298196E+01    0.395982384681701660E+02    0.664748561696483016E+09    0.425556383588282642E+04   -0.212778191794141321E+04   -0.474515351937698782E+01    1
    0.784787774085998535E+03    0.174650425846844226E+01    0.643782973289489746E+02    0.131179196488775641E+09    0.414512248811632981E+04   -0.207256124405816490E+04   -0.475515351937698494E+01    1
    0.903542876243591309E+03    0.185663233113082948E+01    0.303240776062011719E+02    0.131208635772819638E+09    0.413547857436705908E+04   -0.206773928718352954E+04   -0.476515351937698117E+01    1
    0.974220454692840576E+03    0.176871581423875357E+01    0.267851948738098145E+01    0.115712157084078845E+08    0.412370540025209993E+04   -0.206185270012604997E+04   -0.477515351937698451E+01    1
    0.556873559951782227E+03    0.177558424568053685E+01    0.670711815357208252E+02    0.352097004779450130E+10    0.411253476633375249E+04   -0.205626738316687624E+04   -0.478515351937698341E+01    1
    0.866795837879180908E+03    0.175888042344744355E+01    0.945830523967742920E+02    0.505685069610364512E+08    0.409726916111909850E+04   -0.204863458055954925E+04   -0.479515351937697876E+01    1
    0.930719971656799316E+03    0.181362797288301003E+01    0.730549752712249756E+02    0.640584946686535627E+08    0.407249026053244961E+04   -0.203624513026622481E+04   -0.480515351937698032E+01    1
    0.705896079540252686E+03    0.188562129287642577E+01    0.110089480876922607E+02    0.365277084626557410E+09    0.404112443290233114E+04   -0.202056221645116557E+04   -0.481515351937698277E+01    1
    0.955612421035766602E+03    0.183713041381906073E+01    0.665009021759033203E-01    0.338223773187524527E+08    0.399829187148401570E+04   -0.199914593574200785E+04   -0.482515351937698345E+01    1
    0.777594804763793945E+03    0.185330504341105318E+01    0.555866539478302002E+02    0.207159902032278955E+09    0.392498621742757314E+04   -0.196249310871378657E+04   -0.483515351937698323E+01    1
