Nested Sampling Global Log-Evidence           :   -0.352409247214773870E+03  +/-    0.277753414561915435E+00
Nested Importance Sampling Global Log-Evidence:   -0.353797939558568771E+03  +/-    0.257841084768122321E-01

Dim No.       Mean        Sigma
   1    0.500345824642201578E+02    0.114523473884393230E+02
   2    0.184421431553795712E+01    0.109584723527371957E-01
   3    0.201213158008723454E+02    0.152865193499406580E+02
   4    0.163625351027082000E+08    0.318653690502624633E+07
   5    0.689389102569100714E+03    0.265363130321611784E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.513010949593433168E+02
   2    0.185016717054776225E+01
   3    0.195273914126343939E+02
   4    0.180639978274413310E+08
   5    0.685325757862648516E+03

MAP Parameters
Dim No.        Parameter
   1    0.518829023067736657E+02
   2    0.182847180630342243E+01
   3    0.123802443723956035E+02
   4    0.184478243369738609E+08
   5    0.689497301910476494E+03
