    0.945201992988586426E+03    0.137648490546101065E+01    0.128066182136535645E+02    0.241985277048945093E+10    0.138089211128090774E+05   -0.690446055640453869E+04   -0.460515351937698814E+01    1
    0.966433882713317871E+03    0.137919621320111907E+01    0.348719894886016846E+02    0.604861950026100397E+09    0.131358250260401546E+05   -0.656791251302007731E+04   -0.461515351937698259E+01    1
    0.979428589344024658E+03    0.137944487871702437E+01    0.368321716785430908E+02    0.960265305890827775E+08    0.130872791955357134E+05   -0.654363959776785669E+04   -0.462515351937698149E+01    1
    0.930772721767425537E+03    0.135891836914632558E+01    0.495793342590332031E+02    0.330216408267285585E+10    0.130438771992777256E+05   -0.652193859963886280E+04   -0.463515351937698661E+01    1
    0.908688664436340332E+03    0.139089617118091113E+01    0.477933883666992188E+00    0.197467609046419352E+09    0.129817403203605227E+05   -0.649087016018026134E+04   -0.464515351937698728E+01    1
    0.919062077999114990E+03    0.136164736883827064E+01    0.188039422035217285E+02    0.344221312832632589E+10    0.129729823173481691E+05   -0.648649115867408455E+04   -0.465515351937698174E+01    1
    0.963975667953491211E+03    0.136622271868572343E+01    0.565618634223937988E+02    0.128233457277918553E+10    0.127771885264874727E+05   -0.638859426324373635E+04   -0.466515351937698153E+01    1
    0.928082704544067383E+03    0.136258006279385357E+01    0.425612151622772217E+02    0.240029543661225271E+10    0.126641071399830744E+05   -0.633205356999153719E+04   -0.467515351937698398E+01    1
    0.937559962272644043E+03    0.136756663667550371E+01    0.811456024646759033E+02    0.473536573270248711E+09    0.121266961846017966E+05   -0.606334809230089832E+04   -0.468515351937698377E+01    1
    0.959968209266662598E+03    0.136128782055285269E+01    0.748428821563720703E+02    0.390681300030266345E+08    0.116615041517354584E+05   -0.583075207586772922E+04   -0.469515351937698444E+01    1
    0.926029562950134277E+03    0.136772551224813443E+01    0.468173027038574219E+02    0.130494993657687604E+09    0.116106098514285350E+05   -0.580530492571426748E+04   -0.470515351937698423E+01    1
    0.920142292976379395E+03    0.136466164103288157E+01    0.765274763107299805E+01    0.483802583686413616E+08    0.110194212471463979E+05   -0.550971062357319897E+04   -0.471515351937698135E+01    1
    0.899111986160278320E+03    0.135071257147083257E+01    0.945245802402496338E+02    0.301426650274949595E+08    0.109374190808181065E+05   -0.546870954040905326E+04   -0.472515351937698025E+01    1
    0.843932747840881348E+03    0.134588036631043351E+01    0.615760326385498047E+02    0.100747290064096200E+10    0.100020807407870125E+05   -0.500104037039350624E+04   -0.473515351937698448E+01    1
    0.772328972816467285E+03    0.138189551367791652E+01    0.700621068477630615E+02    0.139352279458698750E+10    0.985903667160222540E+04   -0.492951833580111270E+04   -0.474515351937698782E+01    1
    0.800911247730255127E+03    0.136967012641376584E+01    0.591027200222015381E+02    0.108605295537057424E+10    0.974905503595478149E+04   -0.487452751797739074E+04   -0.475515351937698494E+01    1
    0.813409388065338135E+03    0.137780020531202263E+01    0.534237504005432129E+02    0.856375698530718684E+08    0.951449657443751312E+04   -0.475724828721875656E+04   -0.476515351937698117E+01    1
    0.841868519783020020E+03    0.137672376054294188E+01    0.536250829696655273E+02    0.313114486275490150E+08    0.944981500785747630E+04   -0.472490750392873815E+04   -0.477515351937698451E+01    1
    0.878496885299682617E+03    0.136551339893858370E+01    0.457196533679962158E+02    0.178240978189357705E+08    0.920706981814346545E+04   -0.460353490907173273E+04   -0.478515351937698341E+01    1
    0.865390777587890625E+03    0.137088638648437611E+01    0.329963207244873047E+02    0.202959342869066410E+08    0.909583333724624936E+04   -0.454791666862312468E+04   -0.479515351937697876E+01    1
    0.775696814060211182E+03    0.137161290106730838E+01    0.847666501998901367E+02    0.650288211613111734E+09    0.893044697976177304E+04   -0.446522348988088652E+04   -0.480515351937698032E+01    1
    0.780672013759613037E+03    0.136754274809935561E+01    0.425006508827209473E+02    0.819574438152570844E+09    0.890827543161626272E+04   -0.445413771580813136E+04   -0.481515351937698277E+01    1
    0.796960830688476562E+03    0.136274779541295277E+01    0.513787448406219482E+02    0.816375402138269693E+08    0.880008755252284936E+04   -0.440004377626142468E+04   -0.482515351937698345E+01    1
    0.827147543430328369E+03    0.136595142689709692E+01    0.354160606861114502E+02    0.308281068138000332E+08    0.874569631335854319E+04   -0.437284815667927160E+04   -0.483515351937698323E+01    1
    0.677700757980346680E+03    0.136960997657714922E+01    0.422106921672821045E+02    0.429804933443565273E+10    0.867249179857366471E+04   -0.433624589928683235E+04   -0.484515351937698480E+01    1
    0.743982434272766113E+03    0.136113618947789927E+01    0.793362259864807129E+02    0.124249573218780303E+10    0.865948209538834089E+04   -0.432974104769417045E+04   -0.485515351937698814E+01    1
    0.757611930370330811E+03    0.134788658955239993E+01    0.850197494029998779E+02    0.244813101128158756E+08    0.842606194167914873E+04   -0.421303097083957437E+04   -0.486515351937698437E+01    1
    0.647880613803863525E+03    0.137291168071653824E+01    0.258762657642364502E+02    0.248606012165806484E+10    0.783042977567341222E+04   -0.391521488783670611E+04   -0.487515351937698149E+01    1
    0.703586280345916748E+03    0.137757434693200564E+01    0.968674302101135254E+02    0.161349714703999124E+08    0.781404383522296212E+04   -0.390702191761148106E+04   -0.488515351937698572E+01    1
    0.777722835540771484E+03    0.136961237786304846E+01    0.449292302131652832E+02    0.252905603971711732E+08    0.775739440519076015E+04   -0.387869720259538008E+04   -0.489515351937698817E+01    1
    0.679755985736846924E+03    0.135562644068606541E+01    0.950656175613403320E+02    0.258114619489435665E+08    0.756647473549420101E+04   -0.378323736774710051E+04   -0.490515351937698973E+01    1
    0.680749893188476562E+03    0.137805006884899650E+01    0.875373125076293945E+02    0.245818266632081002E+09    0.750005705588400451E+04   -0.375002852794200226E+04   -0.491515351937698775E+01    1
    0.674461603164672852E+03    0.137828619228517280E+01    0.835100948810577393E+02    0.861728122616854072E+09    0.748308483973410057E+04   -0.374154241986705028E+04   -0.492515351937698220E+01    1
    0.749727964401245117E+03    0.135985064211269169E+01    0.600727260112762451E+02    0.116273793435166776E+08    0.746608618828054841E+04   -0.373304309414027421E+04   -0.493515351937698199E+01    1
    0.660387456417083740E+03    0.138450141202261934E+01    0.857421040534973145E+02    0.678645518203495979E+09    0.737932433716497690E+04   -0.368966216858248845E+04   -0.494515351937698799E+01    1
    0.607100069522857666E+03    0.139175312584725175E+01    0.909128189086914062E+02    0.288982998168598711E+09    0.680231853455042801E+04   -0.340115926727521401E+04   -0.495515351937699045E+01    1
    0.615279674530029297E+03    0.138694374688119026E+01    0.867658019065856934E+02    0.132515872969663933E+09    0.678495813500980876E+04   -0.339247906750490438E+04   -0.496515351937698846E+01    1
    0.651309907436370850E+03    0.137218523358572675E+01    0.780246376991271973E+02    0.743628779511440545E+08    0.670107740354633188E+04   -0.335053870177316594E+04   -0.497515351937698824E+01    1
    0.694744169712066650E+03    0.136500243111113972E+01    0.472998976707458496E+02    0.241515529231344499E+08    0.647711782523032343E+04   -0.323855891261516172E+04   -0.498515351937698359E+01    1
    0.674856483936309814E+03    0.135939528561774314E+01    0.370235323905944824E+02    0.499879874462900534E+08    0.639925350121269457E+04   -0.319962675060634729E+04   -0.499515351937698426E+01    1
    0.588073909282684326E+03    0.138204962649095764E+01    0.460396409034729004E+02    0.110518468559478426E+10    0.639325121889638649E+04   -0.319662560944819325E+04   -0.500515351937698583E+01    1
    0.639860928058624268E+03    0.136374804065551558E+01    0.149686336517333984E+01    0.183461918365332991E+09    0.637830819861376494E+04   -0.318915409930688247E+04   -0.501515351937698384E+01    1
    0.555166840553283691E+03    0.136060997468135225E+01    0.252664268016815186E+02    0.312936541347908497E+10    0.634004583769824785E+04   -0.317002291884912393E+04   -0.502515351937698451E+01    1
    0.506120443344116211E+03    0.138183773720544911E+01    0.384182989597320557E+02    0.443580166716974926E+10    0.620231304114325030E+04   -0.310115652057162515E+04   -0.503515351937698608E+01    1
    0.672482490539550781E+03    0.137328362445283414E+01    0.295212328433990479E+02    0.151095735576478150E+08    0.609386748438342602E+04   -0.304693374219171301E+04   -0.504515351937698409E+01    1
    0.592806875705718994E+03    0.136320547705838901E+01    0.594123840332031250E+02    0.124374409791018367E+10    0.601446744332209164E+04   -0.300723372166104582E+04   -0.505515351937698298E+01    1
    0.573802173137664795E+03    0.137114413921843425E+01    0.192943394184112549E+02    0.146012957742216229E+10    0.589472878834740732E+04   -0.294736439417370366E+04   -0.506515351937698455E+01    1
    0.573673009872436523E+03    0.137036143967320556E+01    0.919967532157897949E+02    0.613186002198785171E+08    0.579429111606308470E+04   -0.289714555803154235E+04   -0.507515351937697989E+01    1
    0.634597837924957275E+03    0.137353634381207512E+01    0.418546020984649658E+02    0.100970193084859122E+08    0.561951536518312969E+04   -0.280975768259156484E+04   -0.508515351937698501E+01    1
    0.560433387756347656E+03    0.136359166527480724E+01    0.686320841312408447E+02    0.143437085055552745E+10    0.561653223239063300E+04   -0.280826611619531650E+04   -0.509515351937699013E+01    1
    0.579184055328369141E+03    0.138018510194105848E+01    0.341519951820373535E+02    0.163995934067876846E+09    0.550280515390894379E+04   -0.275140257695447190E+04   -0.510515351937699080E+01    1
    0.613976597785949707E+03    0.137348426068687224E+01    0.322741270065307617E+02    0.436122868618986085E+08    0.549527138747250774E+04   -0.274763569373625387E+04   -0.511515351937698348E+01    1
    0.569655239582061768E+03    0.136271834761092836E+01    0.417333722114562988E+02    0.103176119486370683E+10    0.542983263154469114E+04   -0.271491631577234557E+04   -0.512515351937698238E+01    1
    0.573371469974517822E+03    0.137889653921534960E+01    0.462669789791107178E+02    0.268611163051024079E+09    0.542642338985055267E+04   -0.271321169492527633E+04   -0.513515351937698394E+01    1
