    0.745753705501556396E+02    0.136008023184631677E+01    0.648948788642883301E+02    0.418368659029141474E+10    0.632513086302576539E+03   -0.316256543151288270E+03   -0.460515351937698814E+01    1
    0.470374822616577148E+02    0.136361623264856413E+01    0.981287419795989990E+02    0.114024019268335447E+09    0.625780763732367632E+03   -0.312890381866183816E+03   -0.461515351937698259E+01    1
    0.808649897575378418E+02    0.136253525978661738E+01    0.953907072544097900E+02    0.101239444911366388E+09    0.625190627374888663E+03   -0.312595313687444332E+03   -0.462515351937698149E+01    1
    0.919797897338867188E+02    0.136741121324687498E+01    0.617950201034545898E+02    0.301993527417526817E+10    0.620159218891138835E+03   -0.310079609445569417E+03   -0.463515351937698661E+01    1
    0.911845028400421143E+02    0.135545474392775067E+01    0.907146275043487549E+02    0.185989971017279923E+09    0.613019166334035162E+03   -0.306509583167017581E+03   -0.464515351937698728E+01    1
    0.922546267509460449E+02    0.135933850911545040E+01    0.365277171134948730E+02    0.341817773902327013E+10    0.611229479494857969E+03   -0.305614739747428985E+03   -0.465515351937698174E+01    1
    0.926169216632843018E+02    0.135901795630412470E+01    0.991221904754638672E+02    0.205661231693645382E+10    0.609676496008061122E+03   -0.304838248004030561E+03   -0.466515351937698153E+01    1
    0.961651325225830078E+02    0.135963055113735165E+01    0.965156555175781250E+02    0.286991748701550543E+09    0.607637771344711382E+03   -0.303818885672355691E+03   -0.467515351937698398E+01    1
    0.242254137992858887E+01    0.136768703997365271E+01    0.935746788978576660E+02    0.290947011705925083E+10    0.605943373383161770E+03   -0.302971686691580885E+03   -0.468515351937698377E+01    1
    0.775605440139770508E+00    0.136595387710386662E+01    0.739760398864746094E+02    0.361329292413936186E+10    0.594945833865235727E+03   -0.297472916932617863E+03   -0.469515351937698444E+01    1
    0.571179866790771484E+02    0.136167601671820537E+01    0.288964211940765381E+02    0.451180086463068199E+10    0.594075510180461947E+03   -0.297037755090230974E+03   -0.470515351937698423E+01    1
    0.821325540542602539E+02    0.135366763407519408E+01    0.296472072601318359E+02    0.331153012641937399E+10    0.593387527682340306E+03   -0.296693763841170153E+03   -0.471515351937698135E+01    1
    0.743812084197998047E+02    0.136565591776289219E+01    0.354042112827301025E+02    0.315130077830334568E+10    0.585696693791714324E+03   -0.292848346895857162E+03   -0.472515351937698025E+01    1
    0.516613185405731201E+02    0.136293919216958992E+01    0.885297238826751709E+02    0.241939516324979305E+10    0.567617567211690130E+03   -0.283808783605845065E+03   -0.473515351937698448E+01    1
    0.878197371959686279E+02    0.136611255477290783E+01    0.437444150447845459E+02    0.283794752052301025E+10    0.567373264547330336E+03   -0.283686632273665168E+03   -0.474515351937698782E+01    1
    0.345369279384613037E+02    0.135519672783828793E+01    0.791945934295654297E+02    0.105437243021284521E+09    0.555061209224832282E+03   -0.277530604612416141E+03   -0.475515351937698494E+01    1
