    0.719857680472461396E+02    0.137264605841814835E+01    0.158080875717570013E+02    0.718499702670587778E+09    0.698611996183325800E+03   -0.349305998091662900E+03
    0.589870537427244344E+02    0.137042321340603745E+01    0.151175594648042733E+02    0.647781442743813992E+09    0.696755400276404430E+03   -0.348377700138202215E+03
    0.712993274635552723E+02    0.137283729737908611E+01    0.179220893839865099E+02    0.740094444128636122E+09    0.696581516304339175E+03   -0.348290758152169587E+03
    0.825911232023933053E+02    0.136925338948661279E+01    0.253516635518274427E+02    0.712870902623705149E+09    0.693584418688016740E+03   -0.346792209344008370E+03
    0.526736581593133906E+02    0.136515952631166981E+01    0.221063470888100007E+02    0.893538076057810307E+09    0.692981473644965263E+03   -0.346490736822482631E+03
    0.421001192796389816E+02    0.136649344247281812E+01    0.167064382403852534E+02    0.724697482409032941E+09    0.692446723872681787E+03   -0.346223361936340893E+03
    0.669787240264893029E+02    0.136988652136607625E+01    0.225414043840928251E+02    0.894152877209036231E+09    0.692266575638424229E+03   -0.346133287819212114E+03
    0.750328904136117956E+02    0.136960820312225828E+01    0.270530000696094284E+02    0.716446333266556621E+09    0.692164810171186900E+03   -0.346082405085593450E+03
    0.716422943349556078E+02    0.136405944265402135E+01    0.985809918881401792E+01    0.805764068618037701E+09    0.692146946323465727E+03   -0.346073473161732863E+03
    0.616829408461435804E+02    0.136976967914157877E+01    0.123058301275912445E+02    0.820378495809331536E+09    0.691787207528624549E+03   -0.345893603764312275E+03
    0.728430951733463132E+02    0.136865006942942724E+01    0.242205579439803422E+02    0.655555195297732949E+09    0.691348919313653369E+03   -0.345674459656826684E+03
    0.748376865659294026E+02    0.136844028032081799E+01    0.181711933016967073E+02    0.872395074275788188E+09    0.691248977453607040E+03   -0.345624488726803520E+03
    0.813853327063675778E+02    0.136745955485285609E+01    0.144995654425709883E+02    0.670641542432989717E+09    0.691070808309615131E+03   -0.345535404154807566E+03
    0.563713131125028255E+02    0.137080012263027706E+01    0.144123734907875534E+02    0.803934587977015853E+09    0.690850257037297524E+03   -0.345425128518648762E+03
    0.527420571577124448E+02    0.136732246970657290E+01    0.227534351180166752E+02    0.671867887019721627E+09    0.690789065247923418E+03   -0.345394532623961709E+03
    0.534726950037761384E+02    0.137117591733749244E+01    0.254826591168848644E+02    0.803672451154877305E+09    0.690624701812513308E+03   -0.345312350906256654E+03
    0.505211816730190293E+02    0.136895582656269532E+01    0.145710067347066676E+02    0.713259416677637815E+09    0.690611910210132010E+03   -0.345305955105066005E+03
    0.722658891410961957E+02    0.137071578988090170E+01    0.156211021812443960E+02    0.790022159406016588E+09    0.690567184574536782E+03   -0.345283592287268391E+03
    0.625472674488211808E+02    0.137041316600385632E+01    0.157960453788498629E+02    0.853312523524961829E+09    0.690400398869819924E+03   -0.345200199434909962E+03
    0.441166269980393650E+02    0.136983986906199617E+01    0.203231460506935093E+02    0.787212613835362434E+09    0.690241465860234484E+03   -0.345120732930117242E+03
    0.539802183555417585E+02    0.136973312408016246E+01    0.196841120002084224E+02    0.683956245739474058E+09    0.690238141473459336E+03   -0.345119070736729668E+03
    0.478202171124053024E+02    0.136897457046640936E+01    0.231536966907740549E+02    0.723133512714725852E+09    0.690225930314570974E+03   -0.345112965157285487E+03
    0.789094364272959012E+02    0.136692813602199426E+01    0.257942642701143541E+02    0.774624081834818125E+09    0.690047723883188723E+03   -0.345023861941594362E+03
    0.570027948824237711E+02    0.137118607042824237E+01    0.182793115731288616E+02    0.852106075036364675E+09    0.690044706215151109E+03   -0.345022353107575555E+03
    0.766082294984243077E+02    0.137067021684264545E+01    0.232362487264633693E+02    0.767449900483492494E+09    0.690025488555281072E+03   -0.345012744277640536E+03
    0.520198274362296260E+02    0.136253043175984700E+01    0.153892231531674302E+02    0.764473869830975771E+09    0.689847218448833019E+03   -0.344923609224416509E+03
    0.699230903726530926E+02    0.137110734376048460E+01    0.179366405228915653E+02    0.813741348226542830E+09    0.689756137360906450E+03   -0.344878068680453225E+03
    0.570652000097102032E+02    0.136515645313488254E+01    0.240229751965001377E+02    0.844099838473635793E+09    0.689678714564592383E+03   -0.344839357282296191E+03
    0.505383346916352281E+02    0.136317857579489110E+01    0.181770464769696787E+02    0.779520471345098972E+09    0.689480358778606160E+03   -0.344740179389303080E+03
    0.698544617457056347E+02    0.136934790867980305E+01    0.184295946771199013E+02    0.868452331358889699E+09    0.689407196668385950E+03   -0.344703598334192975E+03
    0.739804490607168503E+02    0.136820676811799014E+01    0.124601764485733835E+02    0.789408327510260820E+09    0.689377102471207422E+03   -0.344688551235603711E+03
    0.637254148828184910E+02    0.137063360804321510E+01    0.261855290413793504E+02    0.816733750154392719E+09    0.689320106432387320E+03   -0.344660053216193660E+03
    0.702955060924626451E+02    0.136828063297658908E+01    0.240726187108623044E+02    0.665801972757501960E+09    0.689114983469897538E+03   -0.344557491734948769E+03
    0.515431857142309724E+02    0.136883273516839998E+01    0.267417776834733658E+02    0.795995840945417285E+09    0.689037890861207984E+03   -0.344518945430603992E+03
    0.701003698638511565E+02    0.136790119927112941E+01    0.128584766119238694E+02    0.829074084545769215E+09    0.688986033365636558E+03   -0.344493016682818279E+03
    0.765561004130426426E+02    0.136773177008651570E+01    0.245052117116863144E+02    0.820019492142109275E+09    0.688742916738605345E+03   -0.344371458369302673E+03
    0.807692150188978673E+02    0.136484285473322786E+01    0.171778573227819216E+02    0.687547450506237864E+09    0.688738442825246238E+03   -0.344369221412623119E+03
    0.582332712774675016E+02    0.137077256717463158E+01    0.250884656986073225E+02    0.823182796561261892E+09    0.688613000370401096E+03   -0.344306500185200548E+03
    0.674831640102089523E+02    0.137025670177829206E+01    0.236924281081339565E+02    0.702476937243258595E+09    0.688529465752512124E+03   -0.344264732876256062E+03
    0.601944552759721319E+02    0.136242501148169715E+01    0.169362575955015160E+02    0.794942554634208798E+09    0.688437221861911212E+03   -0.344218610930955606E+03
    0.586751120963072950E+02    0.137129671975697920E+01    0.236096889765816194E+02    0.812460494332239032E+09    0.688394544945597318E+03   -0.344197272472798659E+03
    0.753239796325578368E+02    0.137044289908620476E+01    0.226072205966035433E+02    0.764619818761135578E+09    0.688365645132408190E+03   -0.344182822566204095E+03
    0.824066977854387375E+02    0.136590158947371232E+01    0.180543502126509559E+02    0.778557098259037971E+09    0.688230257173090649E+03   -0.344115128586545325E+03
    0.579013985027784415E+02    0.136325517782399541E+01    0.184069197876060926E+02    0.706654347154675007E+09    0.688156484138135966E+03   -0.344078242069067983E+03
    0.651771361014914561E+02    0.136572409809588646E+01    0.246822240768199066E+02    0.703957273532779098E+09    0.687978894968299983E+03   -0.343989447484149991E+03
