Nested Sampling Global Log-Evidence           :   -0.173439044118619381E+04  +/-    0.313605112834367372E+00
Nested Importance Sampling Global Log-Evidence:   -0.173474544221366773E+04  +/-    0.139259503909039101E+00

Dim No.       Mean        Sigma
   1    0.199005951203109976E+01    0.197346294635608799E+01
   2    0.108612204312984262E+01    0.335682528411510419E-02
   3    0.227606381636706807E+02    0.449896210130166185E+01
   4    0.599876970793457508E+09    0.796821206186482012E+08
   5    0.344911124901232051E+04    0.308640083836399848E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112349816569629959E+00
   2    0.108731961790085929E+01
   3    0.240241211413962041E+02
   4    0.603655656217471361E+09
   5    0.344454511114082015E+04

MAP Parameters
Dim No.        Parameter
   1    0.112349816569629959E+00
   2    0.108731961790085929E+01
   3    0.240241211413962041E+02
   4    0.603655656217471361E+09
   5    0.344454511114082015E+04
