Nested Sampling Global Log-Evidence           :   -0.954448900713790067E+03  +/-    0.332181851166915454E+00
Nested Importance Sampling Global Log-Evidence:   -0.954946352739755866E+03  +/-    0.534167780026784389E-01

Dim No.       Mean        Sigma
   1    0.218840278319124559E+01    0.190480869577670764E+01
   2    0.107950090754145078E+01    0.340787252989050099E-02
   3    0.205309711908796153E+02    0.269490378853714185E+01
   4    0.698209775065145195E+08    0.867141954313582927E+07
   5    0.188682884497760506E+04    0.325489975441003709E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.965063607307903130E-02
   2    0.107868822221559890E+01
   3    0.190925479465435401E+02
   4    0.641711343313261718E+08
   5    0.188129079931348565E+04

MAP Parameters
Dim No.        Parameter
   1    0.965063607307903130E-02
   2    0.107868822221559890E+01
   3    0.190925479465435401E+02
   4    0.641711343313261718E+08
   5    0.188129079931348565E+04
