Nested Sampling Global Log-Evidence           :   -0.329109123549065259E+03  +/-    0.302119598831432523E+00
Nested Importance Sampling Global Log-Evidence:   -0.329811062811678596E+03  +/-    0.266719080812769758E-01

Dim No.       Mean        Sigma
   1    0.519342796687954191E+02    0.121623396733602362E+02
   2    0.158965653989108291E+01    0.109652588886176468E-01
   3    0.575902608850529845E+02    0.184366507901778576E+02
   4    0.145311393687114734E+08    0.290404068523130147E+07
   5    0.639962996698655047E+03    0.283153740147130328E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.494760530046060438E+02
   2    0.158540180421209942E+01
   3    0.634830268314065549E+02
   4    0.169144827683436647E+08
   5    0.636120943066037853E+03

MAP Parameters
Dim No.        Parameter
   1    0.695906780897234967E+02
   2    0.158454616288641392E+01
   3    0.490163371272000816E+02
   4    0.101370697946028039E+08
   5    0.639367843694240491E+03
