Nested Sampling Global Log-Evidence           :   -0.197025048058038919E+03  +/-    0.334413858978439948E+00
Nested Importance Sampling Global Log-Evidence:   -0.197975992945433603E+03  +/-    0.161645121563611688E+00

Dim No.       Mean        Sigma
   1    0.339094877918436666E+02    0.205512165585244446E+02
   2    0.163058193574876786E+01    0.656374288871626188E-01
   3    0.186934856286847513E+02    0.158372872501758941E+02
   4    0.124104526709495056E+08    0.274523807772869896E+07
   5    0.371683570300730707E+03    0.416870676302430176E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.221529804303020228E+02
   2    0.171054741408085009E+01
   3    0.659393929662201739E+01
   4    0.107425079461984579E+08
   5    0.364685159638598634E+03

MAP Parameters
Dim No.        Parameter
   1    0.221529804303020228E+02
   2    0.171054741408085009E+01
   3    0.659393929662201739E+01
   4    0.107425079461984579E+08
   5    0.364685159638598634E+03
