Nested Sampling Global Log-Evidence           :   -0.220106297745075693E+03  +/-    0.315175632023798169E+00
Nested Importance Sampling Global Log-Evidence:   -0.221298730229833097E+03  +/-    0.233333537869504018E-01

Dim No.       Mean        Sigma
   1    0.726379559604000846E+01    0.164698179509229519E+02
   2    0.155676366910454922E+01    0.224072629450768439E-01
   3    0.662479756650421052E+02    0.234985034308533827E+02
   4    0.164280581457483023E+08    0.509451375787040591E+07
   5    0.420345459685883441E+03    0.378784310671325430E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.195530152171391556E-02
   2    0.156121387682252344E+01
   3    0.697607605128012267E+02
   4    0.147252658538312931E+08
   5    0.414663408283280774E+03

MAP Parameters
Dim No.        Parameter
   1    0.195530152171391556E-02
   2    0.156121387682252344E+01
   3    0.697607605128012267E+02
   4    0.147252658538312931E+08
   5    0.414663408283280774E+03
