Nested Sampling Global Log-Evidence           :   -0.446857230353860402E+02  +/-    0.195741594355698573E+00
Nested Importance Sampling Global Log-Evidence:   -0.458633134866308367E+02  +/-    0.232901446396267080E-01

Dim No.       Mean        Sigma
   1    0.303462414719273355E+02    0.223899702092714854E+02
   2    0.149174775621424915E+01    0.482679806271695960E-01
   3    0.168483905551187831E+02    0.177219960439592654E+02
   4    0.895129942311064005E+09    0.939851275106045127E+09
   5    0.817084917185907642E+02    0.227967057438028053E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.555951372367931853E+02
   2    0.135997668233426716E+01
   3    0.976884422951811082E+01
   4    0.222090494839405823E+10
   5    0.777707911944182797E+02

MAP Parameters
Dim No.        Parameter
   1    0.275458431847500265E+02
   2    0.149282726643998975E+01
   3    0.101036560006131886E+02
   4    0.811283952816479683E+09
   5    0.816973387491668745E+02
