Nested Sampling Global Log-Evidence           :   -0.103852965600419822E+03  +/-    0.262158212375109445E+00
Nested Importance Sampling Global Log-Evidence:   -0.104623806807695814E+03  +/-    0.124980134025039671E+00

Dim No.       Mean        Sigma
   1    0.246454865325398742E+03    0.168027943819131451E+02
   2    0.168243100824010661E+01    0.980994969579491137E-03
   3    0.179637445597535255E+02    0.133176463847606747E+02
   4    0.272541135990184918E+08    0.101584606769346651E+08
   5    0.193960545537694713E+03    0.263662484593560720E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.250478093207837475E+03
   2    0.168264250077661348E+01
   3    0.543624868596751520E+00
   4    0.293125244750170112E+08
   5    0.190005001528257765E+03

MAP Parameters
Dim No.        Parameter
   1    0.233301115189423257E+03
   2    0.168307486047238486E+01
   3    0.250983286884338632E+02
   4    0.126593944092085138E+08
   5    0.194252077471087802E+03
