Nested Sampling Global Log-Evidence           :   -0.653426994919520467E+02  +/-    0.257199712138159398E+00
Nested Importance Sampling Global Log-Evidence:   -0.656519572014660042E+02  +/-    0.519263012221285389E-01

Dim No.       Mean        Sigma
   1    0.221837733464698026E+02    0.151951840866887089E+02
   2    0.136659548874438852E+01    0.765373506238114631E-02
   3    0.791943136945458459E+01    0.440316783652725086E+01
   4    0.512373720983797610E+08    0.433232434514656812E+08
   5    0.117455060599118525E+03    0.270981631238318021E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.135362008051498552E+02
   2    0.136302207136869358E+01
   3    0.603266409594488096E+01
   4    0.412372156988958120E+08
   5    0.113892221693650328E+03

MAP Parameters
Dim No.        Parameter
   1    0.336322222001171340E+02
   2    0.137489859065237119E+01
   3    0.678648811563186793E+01
   4    0.348360437653959319E+08
   5    0.116886394499908974E+03
