Nested Sampling Global Log-Evidence           :   -0.121242178786977561E+03  +/-    0.324272018479060231E+00
Nested Importance Sampling Global Log-Evidence:   -0.121965035193262594E+03  +/-    0.547911115333757082E-01

Dim No.       Mean        Sigma
   1    0.150038054195602683E+03    0.283306924539441347E+02
   2    0.141068049377312343E+01    0.146291049167086721E-02
   3    0.979001427828608541E+02    0.208752783710806922E+01
   4    0.193107902136929296E+08    0.286077330292997416E+07
   5    0.221453889180283824E+03    0.361220196567435048E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.140685104145466141E+03
   2    0.141089817173737520E+01
   3    0.999041202069893615E+02
   4    0.191573293375819363E+08
   5    0.215758131742811997E+03

MAP Parameters
Dim No.        Parameter
   1    0.140685104145466141E+03
   2    0.141089817173737520E+01
   3    0.999041202069893615E+02
   4    0.191573293375819363E+08
   5    0.215758131742811997E+03
