Nested Sampling Global Log-Evidence           :   -0.170083892600734316E+03  +/-    0.339856857742820540E+00
Nested Importance Sampling Global Log-Evidence:   -0.170790594654826577E+03  +/-    0.344473793971550660E-01

Dim No.       Mean        Sigma
   1    0.138061468294510291E+03    0.202240574715300951E+02
   2    0.141049209525512720E+01    0.104680515693079935E-02
   3    0.977901211071554286E+02    0.193006879490200212E+01
   4    0.192757514004896022E+08    0.212087212005917821E+07
   5    0.317067248450522015E+03    0.335321660980049696E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.138501402804385009E+03
   2    0.141074599159014769E+01
   3    0.997445290626820054E+02
   4    0.190978414178286195E+08
   5    0.311922667109405324E+03

MAP Parameters
Dim No.        Parameter
   1    0.138501402804385009E+03
   2    0.141074599159014769E+01
   3    0.997445290626820054E+02
   4    0.190978414178286195E+08
   5    0.311922667109405324E+03
