Nested Sampling Global Log-Evidence           :   -0.306521548329836719E+03  +/-    0.324719661145110916E+00
Nested Importance Sampling Global Log-Evidence:   -0.307232509363908207E+03  +/-    0.258276444758404437E-01

Dim No.       Mean        Sigma
   1    0.169896974720465465E+03    0.185417411804980361E+02
   2    0.141098929969775067E+01    0.968904270247787289E-03
   3    0.953776855565065631E+02    0.367193580688767263E+01
   4    0.193156328217253275E+08    0.285512118715583161E+07
   5    0.591954524992660481E+03    0.309706430157003654E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.171023638266684486E+03
   2    0.141112401563051071E+01
   3    0.990031928241467654E+02
   4    0.194653084908312857E+08
   5    0.587382955135119232E+03

MAP Parameters
Dim No.        Parameter
   1    0.171023638266684486E+03
   2    0.141112401563051071E+01
   3    0.990031928241467654E+02
   4    0.194653084908312857E+08
   5    0.587382955135119232E+03
