    0.112157796245010344E+01    0.860003209489252356E+02    0.248628556232095867E+09    0.324214144564648632E+04   -0.162107072282324316E+04
    0.112021294638545998E+01    0.512418213067354884E+02    0.153393763093886822E+09    0.323962176868940833E+04   -0.161981088434470416E+04
    0.111379163112225421E+01    0.775271409584899658E+02    0.253095272836973071E+09    0.323818334334296014E+04   -0.161909167167148007E+04
    0.111846126525395073E+01    0.609094610494659747E+02    0.140394546875022322E+09    0.323525326942086758E+04   -0.161762663471043379E+04
    0.112278684647832061E+01    0.732434049743704350E+02    0.231191941999829054E+09    0.323400821207922036E+04   -0.161700410603961018E+04
    0.111576201826187615E+01    0.763890886921413426E+02    0.184559976748914719E+09    0.323385406502667274E+04   -0.161692703251333637E+04
    0.111748247203211859E+01    0.701288915034448763E+02    0.151459245823521495E+09    0.323335198861176559E+04   -0.161667599430588280E+04
    0.112158720884744190E+01    0.701561594666119959E+02    0.151447757831040740E+09    0.323302531404761703E+04   -0.161651265702380852E+04
    0.112178733410942022E+01    0.637146449073014978E+02    0.143266816146591723E+09    0.323300479860527685E+04   -0.161650239930263842E+04
    0.111870452468544945E+01    0.671197700605392242E+02    0.144843173525978297E+09    0.323271941821642531E+04   -0.161635970910821266E+04
    0.111579866545249584E+01    0.815832142341078423E+02    0.239882161389457583E+09    0.323257252398756464E+04   -0.161628626199378232E+04
    0.112112963946969879E+01    0.713162633543277309E+02    0.264502583208649516E+09    0.323245037227952253E+04   -0.161622518613976126E+04
    0.112238459264962276E+01    0.658838969507772276E+02    0.219560492403940409E+09    0.323228139757896770E+04   -0.161614069878948385E+04
    0.112199133737247081E+01    0.752847517427047705E+02    0.225661334108752906E+09    0.323179552629209411E+04   -0.161589776314604705E+04
    0.111604063696034128E+01    0.786256462905663369E+02    0.274177329361473322E+09    0.323154880192938208E+04   -0.161577440096469104E+04
    0.112174216537359661E+01    0.597352842161457431E+02    0.147250499354583919E+09    0.323147559534156153E+04   -0.161573779767078076E+04
    0.111589977024106624E+01    0.708441472372956156E+02    0.213410054787319362E+09    0.323141218491062864E+04   -0.161570609245531432E+04
    0.112182037188612105E+01    0.670192527418391677E+02    0.150414617769344002E+09    0.323136023073308479E+04   -0.161568011536654240E+04
    0.111971761299563788E+01    0.600583937347603083E+02    0.148327706668663263E+09    0.323102485029097943E+04   -0.161551242514548971E+04
    0.111905729765006634E+01    0.830061965235675672E+02    0.240006406651432395E+09    0.323047252531343111E+04   -0.161523626265671555E+04
    0.112062692957579002E+01    0.790496522300894497E+02    0.227073226628268093E+09    0.323045396824838099E+04   -0.161522698412419049E+04
    0.111801637827386879E+01    0.825216509504554665E+02    0.270143179084080100E+09    0.323039107812115344E+04   -0.161519553906057672E+04
    0.112133543021413384E+01    0.663969068827585005E+02    0.201190955132489473E+09    0.323027889189624057E+04   -0.161513944594812028E+04
    0.112159029558718903E+01    0.685675437345358461E+02    0.200283338918573201E+09    0.323026348129164217E+04   -0.161513174064582108E+04
    0.111717134789890782E+01    0.745980470053147116E+02    0.199129489831974804E+09    0.323023150395091579E+04   -0.161511575197545790E+04
    0.112081854582421547E+01    0.653642069059126527E+02    0.201827540649331868E+09    0.323018744026489458E+04   -0.161509372013244729E+04
    0.111726498401758811E+01    0.689894332765974809E+02    0.265541445800387919E+09    0.323013101982300304E+04   -0.161506550991150152E+04
    0.112037573155290371E+01    0.732684090230484486E+02    0.160784919109494448E+09    0.323011752352588292E+04   -0.161505876176294146E+04
    0.112268834713360177E+01    0.673894467329175200E+02    0.189688967530765951E+09    0.323010379869372582E+04   -0.161505189934686291E+04
    0.111644778221048790E+01    0.673585025177704608E+02    0.240562282102106690E+09    0.322985462812076003E+04   -0.161492731406038001E+04
    0.111730710989780091E+01    0.648024467811950160E+02    0.231528929757667780E+09    0.322976973636646153E+04   -0.161488486818323076E+04
    0.111761555673231405E+01    0.666700074051041440E+02    0.204105945487660289E+09    0.322972084328294159E+04   -0.161486042164147079E+04
    0.111922972561779366E+01    0.780874990382107086E+02    0.181767469987841904E+09    0.322971960155018132E+04   -0.161485980077509066E+04
    0.112108021865353313E+01    0.772273920778565781E+02    0.234978227956016064E+09    0.322966258891271718E+04   -0.161483129445635859E+04
    0.112030372467078987E+01    0.682018034922770937E+02    0.152702722692676514E+09    0.322940429046444751E+04   -0.161470214523222376E+04
    0.111970930138128177E+01    0.587974443240865199E+02    0.186231991887949765E+09    0.322939947296900664E+04   -0.161469973648450332E+04
    0.111672872976262005E+01    0.671654028994934151E+02    0.221610746848568767E+09    0.322939282637155975E+04   -0.161469641318577987E+04
    0.111753490548723411E+01    0.693453797868326234E+02    0.264367916994185060E+09    0.322926034458406821E+04   -0.161463017229203410E+04
    0.111656022888685080E+01    0.631860454651159174E+02    0.170579494806838363E+09    0.322925531081770350E+04   -0.161462765540885175E+04
    0.112113228411261634E+01    0.696536178043069611E+02    0.199768796306520343E+09    0.322923227293418131E+04   -0.161461613646709066E+04
    0.112131190710122963E+01    0.715930549228944670E+02    0.161653322660629839E+09    0.322921049768359171E+04   -0.161460524884179586E+04
    0.111973086636220076E+01    0.641783423680038112E+02    0.223053626990919620E+09    0.322916208389156964E+04   -0.161458104194578482E+04
    0.112136497532761514E+01    0.710803978949029016E+02    0.214072064081063956E+09    0.322911971021255022E+04   -0.161455985510627511E+04
    0.111890686834104258E+01    0.750552647050611057E+02    0.167488753676006258E+09    0.322905110901560511E+04   -0.161452555450780255E+04
    0.111969328580005678E+01    0.696902215825520130E+02    0.256320067056082070E+09    0.322903989433819606E+04   -0.161451994716909803E+04
    0.111670938787564045E+01    0.682147991710782406E+02    0.193482460519860744E+09    0.322897365699692455E+04   -0.161448682849846227E+04
    0.112068709986525805E+01    0.636983275259307078E+02    0.150449850388457984E+09    0.322895181338467319E+04   -0.161447590669233659E+04
    0.111777665764410927E+01    0.671017962445251328E+02    0.251523272895886332E+09    0.322892193490961563E+04   -0.161446096745480781E+04
    0.112320257104021648E+01    0.646840378656898594E+02    0.172906882015518636E+09    0.322889939901739353E+04   -0.161444969950869677E+04
    0.112320257104021648E+01    0.646840378656898594E+02    0.172906882015518636E+09    0.322889939901739353E+04   -0.161444969950869677E+04
    0.111938647894081722E+01    0.804430489982392629E+02    0.232071053269155860E+09    0.322888950365334176E+04   -0.161444475182667088E+04
    0.111925891060565252E+01    0.608531162268188268E+02    0.153613894845844954E+09    0.322885623031115574E+04   -0.161442811515557787E+04
    0.111768171176416242E+01    0.650409205929005481E+02    0.230777654729725242E+09    0.322872671204069229E+04   -0.161436335602034615E+04
    0.111955155840931209E+01    0.647498455070418544E+02    0.217995227620037854E+09    0.322868489980690629E+04   -0.161434244990345314E+04
    0.112034047591358887E+01    0.735092294498491725E+02    0.166683477420251667E+09    0.322868139005052581E+04   -0.161434069502526290E+04
    0.112111750498813789E+01    0.726145644676639961E+02    0.244560062435434312E+09    0.322865897271585436E+04   -0.161432948635792718E+04
    0.111803497199018165E+01    0.790584958942834106E+02    0.218121642057607263E+09    0.322865698968784864E+04   -0.161432849484392432E+04
    0.111897557024129513E+01    0.642410422966224246E+02    0.225239373891994178E+09    0.322864577381853815E+04   -0.161432288690926907E+04
    0.112137920555439385E+01    0.658383386993822910E+02    0.195979430343581915E+09    0.322860225966760208E+04   -0.161430112983380104E+04
    0.111702661780503965E+01    0.804224028643272248E+02    0.238871945780683160E+09    0.322859338409212160E+04   -0.161429669204606080E+04
    0.112050364100182653E+01    0.691443228117335451E+02    0.155958526901544183E+09    0.322858413480767922E+04   -0.161429206740383961E+04
    0.111605808216035918E+01    0.713164177274499735E+02    0.235408684797717601E+09    0.322855548180073220E+04   -0.161427774090036610E+04
    0.111765151356594772E+01    0.737636238156525792E+02    0.272455117892709792E+09    0.322852829046559691E+04   -0.161426414523279846E+04
    0.112281398757583983E+01    0.602970839201126481E+02    0.170545991713486403E+09    0.322850124888852497E+04   -0.161425062444426248E+04
    0.111897400761198917E+01    0.588888734277319656E+02    0.159665719753906399E+09    0.322848676866067808E+04   -0.161424338433033904E+04
    0.111607061728222057E+01    0.727404336230258650E+02    0.230700715821088523E+09    0.322847011923082027E+04   -0.161423505961541014E+04
    0.111756967232271842E+01    0.727660410783189917E+02    0.166569357880851060E+09    0.322844569000420643E+04   -0.161422284500210321E+04
    0.111678840705395288E+01    0.795578551013236108E+02    0.241228548722651571E+09    0.322835944594398643E+04   -0.161417972297199321E+04
