    0.110983653494956336E+01    0.938315449914425557E+02    0.519515358231523812E+09    0.152216297534240675E+04   -0.761081487671203377E+03
    0.110741528219573837E+01    0.766487609134406256E+02    0.480407507041537523E+09    0.151889472063244784E+04   -0.759447360316223921E+03
    0.110073638666087481E+01    0.752506595691207281E+02    0.527365529927851260E+09    0.151695617808731708E+04   -0.758478089043658542E+03
    0.110362960620804729E+01    0.960461351078702279E+02    0.377388000924176753E+09    0.151473297977235461E+04   -0.757366489886177305E+03
    0.109898131169307600E+01    0.895814919266526459E+02    0.429196413517300367E+09    0.151391697657625627E+04   -0.756958488288128137E+03
    0.110493192423853359E+01    0.833896482236230128E+02    0.560316337847745299E+09    0.151376707785131839E+04   -0.756883538925659195E+03
    0.110795513256152622E+01    0.973647755477326200E+02    0.480695598409268320E+09    0.151318543435821039E+04   -0.756592717179105193E+03
    0.110133228503165914E+01    0.881623694195268115E+02    0.576062573808844686E+09    0.151313671553034419E+04   -0.756568357765172095E+03
    0.110573904352334562E+01    0.843868445951530646E+02    0.428120142961462796E+09    0.151293832473113662E+04   -0.756469162365568309E+03
    0.110536006096390405E+01    0.868368602077226370E+02    0.560364467007973194E+09    0.151267305336408117E+04   -0.756336526682040585E+03
    0.109875267815447830E+01    0.880208954097332565E+02    0.521202156598512650E+09    0.151264635660808221E+04   -0.756323178304041107E+03
    0.110177847324000400E+01    0.935782330588478288E+02    0.582530315033626080E+09    0.151237391843107616E+04   -0.756186959215538081E+03
    0.109849683076056470E+01    0.914570102148546766E+02    0.512435864499764562E+09    0.151236759361320378E+04   -0.756183796806601890E+03
    0.110301212347622757E+01    0.852248874277248660E+02    0.405742848432862401E+09    0.151233858663688034E+04   -0.756169293318440168E+03
    0.110781445347257601E+01    0.950822682525862604E+02    0.486386353024479687E+09    0.151214000674100612E+04   -0.756070003370503059E+03
    0.110526096489356163E+01    0.898806429728520726E+02    0.564165676329435349E+09    0.151193023603336314E+04   -0.755965118016681572E+03
    0.109899967482308814E+01    0.854259494513799496E+02    0.483255206406867385E+09    0.151170034803898784E+04   -0.755850174019493920E+03
    0.110751670151202553E+01    0.982027461864167321E+02    0.506005930457876563E+09    0.151164590762239641E+04   -0.755822953811198204E+03
    0.110598332183812520E+01    0.976748450252628686E+02    0.421371907710147917E+09    0.151163742768075304E+04   -0.755818713840376518E+03
    0.109884428906894849E+01    0.977803433933751478E+02    0.480592591517284632E+09    0.151162186441870222E+04   -0.755810932209351108E+03
    0.109869682802987634E+01    0.942453211350289877E+02    0.477159813266646743E+09    0.151148108991179924E+04   -0.755740544955899622E+03
    0.109988228544103950E+01    0.913754066849924413E+02    0.429681252134580851E+09    0.151103257072824044E+04   -0.755516285364120222E+03
    0.110553665554333191E+01    0.915194983590554614E+02    0.555998123756032109E+09    0.151088938523481966E+04   -0.755444692617409828E+03
    0.110339742616431180E+01    0.790398892335133780E+02    0.473134280503283381E+09    0.151074776148319211E+04   -0.755373880741596054E+03
    0.109940239294278075E+01    0.929479858134288008E+02    0.523538780879633963E+09    0.151029457499045748E+04   -0.755147287495228738E+03
    0.110713969178015548E+01    0.902752540053162704E+02    0.478271587751938105E+09    0.151022968685226624E+04   -0.755114843426133120E+03
    0.109966250157714396E+01    0.854035119680794423E+02    0.475808152418784857E+09    0.151011746292855173E+04   -0.755058731464275866E+03
    0.110374359859978766E+01    0.941311667624360382E+02    0.570279503012038112E+09    0.151010625115877974E+04   -0.755053125579389871E+03
    0.110080219213595099E+01    0.825806733442147447E+02    0.520894869453692436E+09    0.151001667276754938E+04   -0.755008336383774690E+03
    0.110453507564635833E+01    0.895698735518550819E+02    0.559732908837198138E+09    0.151001352577600801E+04   -0.755006762888004005E+03
    0.109940293177972248E+01    0.987801052149685574E+02    0.483638034189009786E+09    0.150996193976360314E+04   -0.754980969881801570E+03
    0.110142766150977423E+01    0.963892882798656672E+02    0.410731748802468479E+09    0.150990709504878600E+04   -0.754953547524393002E+03
    0.110105885393710312E+01    0.877361681881230169E+02    0.426546541261201978E+09    0.150974255011383070E+04   -0.754871275056915351E+03
    0.110585366504765448E+01    0.983662043862944131E+02    0.540738582553348422E+09    0.150969308359679439E+04   -0.754846541798397197E+03
    0.110479658838752060E+01    0.814239190097150498E+02    0.477273094288681388E+09    0.150962013648254424E+04   -0.754810068241272120E+03
    0.110600910287703069E+01    0.941270572586847152E+02    0.437154731958774090E+09    0.150960689946464845E+04   -0.754803449732324225E+03
    0.109973732335278718E+01    0.952632581690826754E+02    0.448603167461398661E+09    0.150951954764649258E+04   -0.754759773823246292E+03
    0.110001579444263653E+01    0.855342304882012172E+02    0.467301354705871820E+09    0.150945821115818626E+04   -0.754729105579093130E+03
    0.110012590052036474E+01    0.916999885589109311E+02    0.535864968104913056E+09    0.150945240343144314E+04   -0.754726201715721572E+03
    0.110109246522405169E+01    0.985797334499572315E+02    0.422109369298524022E+09    0.150942936709461605E+04   -0.754714683547308027E+03
    0.109974545655020384E+01    0.903919849753784632E+02    0.522384228029249966E+09    0.150939576992208458E+04   -0.754697884961042291E+03
    0.110577442152905592E+01    0.934275262295644211E+02    0.542305578150116801E+09    0.150938934621516341E+04   -0.754694673107581707E+03
    0.110141582843980634E+01    0.993666271698120482E+02    0.420076281612883866E+09    0.150938028406058902E+04   -0.754690142030294510E+03
    0.110596393890137668E+01    0.938840976154349960E+02    0.439688349302996099E+09    0.150924816542217900E+04   -0.754624082711089500E+03
    0.110524770601619671E+01    0.890698343242863046E+02    0.542253150783265710E+09    0.150920528746646482E+04   -0.754602643733232412E+03
    0.110645187288935376E+01    0.905735067642699221E+02    0.457230604085405111E+09    0.150917168210713749E+04   -0.754585841053568743E+03
    0.110325949322863481E+01    0.925092812279373220E+02    0.410282859141354382E+09    0.150916180428874645E+04   -0.754580902144373226E+03
    0.110153979102058486E+01    0.910743567352526782E+02    0.554875910999122500E+09    0.150912660085483822E+04   -0.754563300427419108E+03
    0.110028034008852638E+01    0.936053749567764868E+02    0.537390506159129620E+09    0.150909705627645803E+04   -0.754548528138229017E+03
    0.110215739980279981E+01    0.976657172441426837E+02    0.414675479988334477E+09    0.150907859613640676E+04   -0.754539298068203379E+03
    0.110419623992754401E+01    0.906350478738572747E+02    0.557619569104977012E+09    0.150898216659473110E+04   -0.754491083297365549E+03
    0.110594995484667247E+01    0.855914754612963975E+02    0.482307579900325656E+09    0.150891883945307745E+04   -0.754459419726538727E+03
    0.110414551324656940E+01    0.813092623658661040E+02    0.511058194353810430E+09    0.150887442376867057E+04   -0.754437211884335284E+03
    0.110041753245173113E+01    0.933780156295216415E+02    0.436067325412988544E+09    0.150881907709379288E+04   -0.754409538546896442E+03
    0.110509392506235660E+01    0.964502940867351128E+02    0.427887277785462677E+09    0.150871670176280486E+04   -0.754358350881402430E+03
    0.110669726737361840E+01    0.913184675036115152E+02    0.481880006466481447E+09    0.150868965018883773E+04   -0.754344825094418866E+03
    0.110501199779750947E+01    0.968611015100169510E+02    0.427105495727848172E+09    0.150867239816610504E+04   -0.754336199083052520E+03
    0.110606395220523623E+01    0.868308257179677838E+02    0.478881699638664961E+09    0.150864357069317998E+04   -0.754321785346589991E+03
    0.109971923715808306E+01    0.925881464067772555E+02    0.464410297236455083E+09    0.150858503180133698E+04   -0.754292515900668491E+03
    0.110043586376226665E+01    0.918625132401963924E+02    0.439340431774353743E+09    0.150855600236457258E+04   -0.754278001182286289E+03
    0.110462954143117376E+01    0.843197490735341120E+02    0.453857402671361387E+09    0.150835655331116823E+04   -0.754178276655584114E+03
    0.110596644687348489E+01    0.972672859096670948E+02    0.451404799433484197E+09    0.150831915718610821E+04   -0.754159578593054107E+03
    0.110478027825021718E+01    0.833595461147508274E+02    0.512210924164387226E+09    0.150831687228618648E+04   -0.754158436143093240E+03
    0.110064885646700539E+01    0.911097316960937604E+02    0.438097051979029298E+09    0.150831651744687906E+04   -0.754158258723439531E+03
    0.110154010965031590E+01    0.901919526187036098E+02    0.546869243687428474E+09    0.150830346167762946E+04   -0.754151730838814728E+03
    0.109964456447550507E+01    0.932143895913091001E+02    0.496796096884091377E+09    0.150823881917220024E+04   -0.754119409586100119E+03
    0.110459630137486187E+01    0.834305510392881473E+02    0.515400292375620782E+09    0.150821965483105896E+04   -0.754109827415529480E+03
    0.110657296720764209E+01    0.926888468358399251E+02    0.504478741619732141E+09    0.150813016714694913E+04   -0.754065083573474567E+03
    0.110129375610298474E+01    0.916581235653939501E+02    0.545354397529903173E+09    0.150809827936885995E+04   -0.754049139684429974E+03
    0.110229135893306496E+01    0.825937299950688839E+02    0.511378981565771997E+09    0.150808549894559110E+04   -0.754042749472795549E+03
    0.110484843844015823E+01    0.868420115482680046E+02    0.446207110009866416E+09    0.150807216450032843E+04   -0.754036082250164213E+03
    0.110103642136687907E+01    0.973425919069471348E+02    0.540974064108518124E+09    0.150802906549389309E+04   -0.754014532746946543E+03
    0.110493000008699993E+01    0.974966735478606950E+02    0.544621730596172333E+09    0.150800808208269655E+04   -0.754004041041348273E+03
    0.110026174898979967E+01    0.963076249540352620E+02    0.523231071949797153E+09    0.150800137368609376E+04   -0.754000686843046878E+03
    0.110642719920833121E+01    0.922723696099405259E+02    0.480553247512118340E+09    0.150792056639338375E+04   -0.753960283196691876E+03
    0.110579004585854523E+01    0.868474232259844854E+02    0.501262783002502918E+09    0.150790984129937942E+04   -0.753954920649689711E+03
    0.110365532145469181E+01    0.836828904090122307E+02    0.455255057872400820E+09    0.150787902026500933E+04   -0.753939510132504665E+03
    0.110421846893687525E+01    0.886760234863186128E+02    0.544050274451477051E+09    0.150786041260426828E+04   -0.753930206302134138E+03
    0.109989875726290198E+01    0.900274126737625693E+02    0.490166822252263129E+09    0.150780956117804499E+04   -0.753904780589022494E+03
    0.110242619110928919E+01    0.990397501723845721E+02    0.427291975879431546E+09    0.150778100290157590E+04   -0.753890501450787951E+03
    0.110149051898834771E+01    0.981966986522298413E+02    0.543281483840374470E+09    0.150773686306810123E+04   -0.753868431534050615E+03
    0.110368023567217510E+01    0.941406641501797026E+02    0.554212423259612203E+09    0.150770828669865682E+04   -0.753854143349328410E+03
    0.110226771913844979E+01    0.873210717399291951E+02    0.439507702867906332E+09    0.150766185421685555E+04   -0.753830927108427773E+03
    0.110609053188216921E+01    0.987808192834270358E+02    0.509614280006527781E+09    0.150764134675940568E+04   -0.753820673379702839E+03
    0.110126665558056880E+01    0.874659621886245873E+02    0.529802868926379859E+09    0.150762176763447951E+04   -0.753810883817239755E+03
    0.110139477605407432E+01    0.837162265870538818E+02    0.492403835822940826E+09    0.150746417866933280E+04   -0.753732089334666398E+03
    0.110618685977819231E+01    0.909532317731880795E+02    0.492490651994166911E+09    0.150739882187341254E+04   -0.753699410936706272E+03
    0.110608421583247685E+01    0.973643704438482729E+02    0.483282335740820467E+09    0.150722304105741841E+04   -0.753611520528709207E+03
    0.110011564060554923E+01    0.930845553306783415E+02    0.472259947963093221E+09    0.150720570873521569E+04   -0.753602854367607847E+03
    0.110279485157091628E+01    0.996267275973192454E+02    0.432665992072499335E+09    0.150718571238884897E+04   -0.753592856194424485E+03
    0.110279485157091628E+01    0.996267275973192454E+02    0.432665992072499335E+09    0.150718571238884897E+04   -0.753592856194424485E+03
    0.110587859744851058E+01    0.995090942345065343E+02    0.502702820722027779E+09    0.150717611952529637E+04   -0.753588059762648186E+03
    0.110181507990262517E+01    0.932777913348222114E+02    0.543181429889979720E+09    0.150714919003129444E+04   -0.753574595015647219E+03
    0.110249638337772482E+01    0.835093136739227333E+02    0.489968584333795130E+09    0.150712114932796112E+04   -0.753560574663980560E+03
