    0.120303078574213496E+01    0.825344562530517578E+02    0.306776696672396898E+10    0.612035584452995317E+04   -0.306017792226497659E+04   -0.460515351937698814E+01    1
    0.117498131521394633E+01    0.492706894874572754E+01    0.495375186588723755E+10    0.601988525252322324E+04   -0.300994262626161162E+04   -0.461515351937698259E+01    1
    0.117240590526023181E+01    0.202758252620697021E+02    0.510571500219349670E+10    0.579651820147995932E+04   -0.289825910073997966E+04   -0.462515351937698149E+01    1
    0.115013823906910062E+01    0.367240667343139648E+02    0.458650737012632847E+10    0.508728202878968659E+04   -0.254364101439484330E+04   -0.463515351937698661E+01    1
    0.120038122781894918E+01    0.363006591796875000E+02    0.241536478881115627E+10    0.502829054454171182E+04   -0.251414527227085591E+04   -0.464515351937698728E+01    1
    0.115379588715174441E+01    0.527700781822204590E+02    0.314593630019879723E+10    0.472518597714009047E+04   -0.236259298857004524E+04   -0.465515351937698174E+01    1
    0.113336686005159493E+01    0.531650722026824951E+02    0.393898745609267759E+10    0.463415705148379311E+04   -0.231707852574189656E+04   -0.466515351937698153E+01    1
    0.119898859316370832E+01    0.415075302124023438E+02    0.195285624863528991E+10    0.455840388285409244E+04   -0.227920194142704622E+04   -0.467515351937698398E+01    1
    0.112208266777918619E+01    0.636842548847198486E+02    0.428629311139277220E+10    0.445729054233478382E+04   -0.222864527116739191E+04   -0.468515351937698377E+01    1
    0.118634282287215598E+01    0.136791050434112549E+02    0.195584909899013257E+10    0.439925582463162482E+04   -0.219962791231581241E+04   -0.469515351937698444E+01    1
    0.112517717681283469E+01    0.368099689483642578E+02    0.310722023148108101E+10    0.432256565552641860E+04   -0.216128282776320930E+04   -0.470515351937698423E+01    1
    0.114195431830593352E+01    0.157132208347320557E+02    0.277903660380804253E+10    0.427502441375514172E+04   -0.213751220687757086E+04   -0.471515351937698135E+01    1
    0.114310727204686802E+01    0.918528437614440918E+01    0.273027167750175238E+10    0.427435415208495760E+04   -0.213717707604247880E+04   -0.472515351937698025E+01    1
    0.117961266186335512E+01    0.775285124778747559E+02    0.243068987147122908E+10    0.422510736408407502E+04   -0.211255368204203751E+04   -0.473515351937698448E+01    1
    0.108941979961461755E+01    0.531146883964538574E+02    0.483874167505403423E+10    0.422172554607964594E+04   -0.211086277303982297E+04   -0.474515351937698782E+01    1
    0.117084947139609330E+01    0.250325620174407959E+02    0.215513518281971025E+10    0.419698347342877241E+04   -0.209849173671438621E+04   -0.475515351937698494E+01    1
    0.116958112009766713E+01    0.549542069435119629E+02    0.248220756405715370E+10    0.418231320281440821E+04   -0.209115660140720411E+04   -0.476515351937698117E+01    1
    0.110369497785535819E+01    0.424047410488128662E+02    0.390334217886274576E+10    0.417082684462605812E+04   -0.208541342231302906E+04   -0.477515351937698451E+01    1
    0.125567891090594763E+01    0.918549299240112305E+02    0.462856916997423291E+09    0.414258392788621859E+04   -0.207129196394310929E+04   -0.478515351937698341E+01    1
    0.105876359956085175E+01    0.741195142269134521E+02    0.430599238493112087E+10    0.413267717502478354E+04   -0.206633858751239177E+04   -0.479515351937697876E+01    1
    0.107131738277509725E+01    0.753078758716583252E+02    0.363168510500923014E+10    0.405916841585974908E+04   -0.202958420792987454E+04   -0.480515351937698032E+01    1
    0.126023038594275105E+01    0.280917108058929443E+02    0.691837100929720283E+09    0.401570085282599939E+04   -0.200785042641299970E+04   -0.481515351937698277E+01    1
    0.113589919060474842E+01    0.118645310401916504E+02    0.244766906426283550E+10    0.398962939236406328E+04   -0.199481469618203164E+04   -0.482515351937698345E+01    1
    0.123933537044473963E+01    0.492467045783996582E+02    0.792016468312990546E+09    0.394225309938681949E+04   -0.197112654969340974E+04   -0.483515351937698323E+01    1
    0.116583775938305667E+01    0.175465464591979980E+02    0.171300616667682004E+10    0.375866233543346880E+04   -0.187933116771673440E+04   -0.484515351937698480E+01    1
    0.112090636386204645E+01    0.557574987411499023E+02    0.273731340316559744E+10    0.375864749534357679E+04   -0.187932374767178840E+04   -0.485515351937698814E+01    1
    0.122656366114001458E+01    0.949245750904083252E+02    0.453372235857992589E+09    0.375254740392443182E+04   -0.187627370196221591E+04   -0.486515351937698437E+01    1
    0.113070438618870739E+01    0.938670396804809570E+02    0.216060815373042917E+10    0.365850889867396654E+04   -0.182925444933698327E+04   -0.487515351937698149E+01    1
    0.115157399557130491E+01    0.406032383441925049E+02    0.193459623283555198E+10    0.365708238580547822E+04   -0.182854119290273911E+04   -0.488515351937698572E+01    1
    0.112570823545952270E+01    0.945104598999023438E+02    0.223039915663487625E+10    0.360346151568546429E+04   -0.180173075784273215E+04   -0.489515351937698817E+01    1
    0.118300295718628079E+01    0.419697225093841553E+02    0.127731732934738255E+10    0.347911134198938726E+04   -0.173955567099469363E+04   -0.490515351937698973E+01    1
    0.109008071815484464E+01    0.649686157703399658E+02    0.249690105501633596E+10    0.347276433814536585E+04   -0.173638216907268293E+04   -0.491515351937698775E+01    1
    0.111698239205189775E+01    0.459475159645080566E+02    0.223114741645541239E+10    0.346319306665134491E+04   -0.173159653332567245E+04   -0.492515351937698220E+01    1
    0.119246552245963477E+01    0.193383693695068359E+01    0.970164755385581255E+09    0.342150744446799854E+04   -0.171075372223399927E+04   -0.493515351937698199E+01    1
    0.116063957987482058E+01    0.133737266063690186E+02    0.124325992374215817E+10    0.338775336111053230E+04   -0.169387668055526615E+04   -0.494515351937698799E+01    1
    0.121058630154448799E+01    0.775894463062286377E+02    0.655361245219520092E+09    0.337628206654707901E+04   -0.168814103327353951E+04   -0.495515351937699045E+01    1
    0.122601186641237536E+01    0.420127272605895996E+02    0.438713179369682193E+09    0.332266549749391197E+04   -0.166133274874695599E+04   -0.496515351937698846E+01    1
    0.117356291717667083E+01    0.114520668983459473E+02    0.104183918722833335E+10    0.332054968716915619E+04   -0.166027484358457809E+04   -0.497515351937698824E+01    1
    0.119749304523022437E+01    0.106111764907836914E+01    0.875171194335368156E+09    0.329117398028971593E+04   -0.164558699014485796E+04   -0.498515351937698359E+01    1
    0.114784738445993861E+01    0.456000566482543945E+01    0.122692819337801409E+10    0.327629244422246393E+04   -0.163814622211123196E+04   -0.499515351937698426E+01    1
    0.124155368272649014E+01    0.650459587574005127E+02    0.153165178315457046E+09    0.320475090364181688E+04   -0.160237545182090844E+04   -0.500515351937698583E+01    1
    0.113626503598799200E+01    0.838606595993041992E+02    0.154908595618345571E+10    0.319909064831935120E+04   -0.159954532415967560E+04   -0.501515351937698384E+01    1
    0.116701189296537011E+01    0.481269121170043945E+02    0.129164909112680507E+10    0.318989042219637668E+04   -0.159494521109818834E+04   -0.502515351937698451E+01    1
    0.116223209180386911E+01    0.640627682209014893E+02    0.116297333823007751E+10    0.317017787159422460E+04   -0.158508893579711230E+04   -0.503515351937698608E+01    1
    0.120693205282556049E+01    0.631994485855102539E+02    0.597988056026326418E+09    0.315136470246270801E+04   -0.157568235123135400E+04   -0.504515351937698409E+01    1
    0.113988319908656366E+01    0.339867293834686279E+02    0.141048633232578254E+10    0.310335320466600433E+04   -0.155167660233300217E+04   -0.505515351937698298E+01    1
    0.112142656519523287E+01    0.952201664447784424E+02    0.166958191514292049E+10    0.309251796777939762E+04   -0.154625898388969881E+04   -0.506515351937698455E+01    1
    0.111512098531611858E+01    0.156741738319396973E+02    0.153777145211941171E+10    0.308776625764729488E+04   -0.154388312882364744E+04   -0.507515351937697989E+01    1
    0.120095657839272230E+01    0.997249901294708252E+02    0.480636047390667379E+09    0.308408571968560864E+04   -0.154204285984280432E+04   -0.508515351937698501E+01    1
    0.121398503801725122E+01    0.513831019401550293E+02    0.335167023761448264E+09    0.307851696287191407E+04   -0.153925848143595704E+04   -0.509515351937699013E+01    1
    0.116256981844221552E+01    0.293208837509155273E+02    0.105905917042932606E+10    0.306712542340784239E+04   -0.153356271170392120E+04   -0.510515351937699080E+01    1
    0.112027647122411556E+01    0.956475317478179932E+02    0.162040945014997792E+10    0.304720934908206482E+04   -0.152360467454103241E+04   -0.511515351937698348E+01    1
    0.116217029462926824E+01    0.218439221382141113E+02    0.101915272319260740E+10    0.299464953332001642E+04   -0.149732476666000821E+04   -0.512515351937698238E+01    1
    0.102088372415691087E+01    0.321042716503143311E+02    0.218462213843511057E+10    0.298764484474492974E+04   -0.149382242237246487E+04   -0.513515351937698394E+01    1
    0.121046489514651467E+01    0.339564144611358643E+02    0.417953840940235019E+09    0.298646752156680714E+04   -0.149323376078340357E+04   -0.514515351937697751E+01    1
    0.121562896461419800E+01    0.183403968811035156E+02    0.329898819245310962E+09    0.297678018487479449E+04   -0.148839009243739724E+04   -0.515515351937698085E+01    1
    0.121041992893677741E+01    0.826816976070404053E+02    0.100548694729818419E+09    0.297047995088971720E+04   -0.148523997544485860E+04   -0.516515351937698330E+01    1
    0.112749753658002816E+01    0.668883860111236572E+02    0.125927973165284371E+10    0.288006331194586846E+04   -0.144003165597293423E+04   -0.517515351937698220E+01    1
    0.109610123516479852E+01    0.986524522304534912E+02    0.139658065769506049E+10    0.287680162967610431E+04   -0.143840081483805216E+04   -0.518515351937698643E+01    1
    0.118304064190511471E+01    0.145458579063415527E+01    0.418064219957242668E+09    0.286009131063538462E+04   -0.143004565531769231E+04   -0.519515351937698533E+01    1
    0.111588748327606901E+01    0.353725850582122803E+02    0.121682756469095111E+10    0.285886176675872321E+04   -0.142943088337936160E+04   -0.520515351937697623E+01    1
    0.117961770972854496E+01    0.998705625534057617E+01    0.586183385018386364E+09    0.285005470154969953E+04   -0.142502735077484977E+04   -0.521515351937698224E+01    1
    0.111699110887500042E+01    0.678423166275024414E+02    0.113094168844916987E+10    0.280439990161417199E+04   -0.140219995080708600E+04   -0.522515351937697670E+01    1
    0.120619402577205892E+01    0.282626628875732422E+02    0.294127762602528155E+09    0.280022780000997682E+04   -0.140011390000498841E+04   -0.523515351937698092E+01    1
    0.105525136179657064E+01    0.138815999031066895E+02    0.157630257331188512E+10    0.279219290208569691E+04   -0.139609645104284846E+04   -0.524515351937698071E+01    1
    0.111004681559664009E+01    0.397499263286590576E+02    0.130330775071552348E+10    0.278256283455897847E+04   -0.139128141727948923E+04   -0.525515351937698583E+01    1
    0.103590952986869178E+01    0.591082513332366943E+02    0.119007060760753298E+10    0.278228810167688152E+04   -0.139114405083844076E+04   -0.526515351937698739E+01    1
    0.116994185864100242E+01    0.577466011047363281E+02    0.978107268074009538E+09    0.277919351841773869E+04   -0.138959675920886934E+04   -0.527515351937698007E+01    1
    0.105932428474049423E+01    0.895232319831848145E+02    0.105256456434988737E+09    0.276146948831966029E+04   -0.138073474415983014E+04   -0.528515351937697542E+01    1
    0.114721191278525581E+01    0.143198966979980469E+02    0.969200961878910780E+09    0.274834322907420028E+04   -0.137417161453710014E+04   -0.529515351937697609E+01    1
    0.119796330974382137E+01    0.919958233833312988E+02    0.135435706971384645E+09    0.271917862263126017E+04   -0.135958931131563008E+04   -0.530515351937697677E+01    1
    0.104113835626846463E+01    0.844362854957580566E+02    0.102233111626941097E+10    0.271613658004333911E+04   -0.135806829002166955E+04   -0.531515351937698188E+01    1
    0.978565638134174298E+00    0.695701599121093750E+02    0.181657321303096771E+09    0.268898524495910715E+04   -0.134449262247955357E+04   -0.532515351937698078E+01    1
    0.120272532106752950E+01    0.134414732456207275E+02    0.251211797175837994E+09    0.267882296088404382E+04   -0.133941148044202191E+04   -0.533515351937697613E+01    1
    0.105749426534006008E+01    0.189926743507385254E+02    0.126661098845343351E+10    0.266238084229528931E+04   -0.133119042114764466E+04   -0.534515351937697680E+01    1
    0.110213250502555149E+01    0.767439544200897217E+02    0.109164614230030346E+10    0.264767271286991854E+04   -0.132383635643495927E+04   -0.535515351937698103E+01    1
    0.106685766767127421E+01    0.859125494956970215E+02    0.106906202989909321E+09    0.264182785018216600E+04   -0.132091392509108300E+04   -0.536515351937698171E+01    1
    0.119986333776396981E+01    0.432271897792816162E+02    0.237741082397776842E+09    0.263928559343976212E+04   -0.131964279671988106E+04   -0.537515351937698238E+01    1
    0.110440016410390407E+01    0.671843767166137695E+02    0.109029857025465751E+10    0.263121092950576531E+04   -0.131560546475288265E+04   -0.538515351937698128E+01    1
    0.104256010526157028E+01    0.431845724582672119E+02    0.109376879410260987E+10    0.261777119756938282E+04   -0.130888559878469141E+04   -0.539515351937698018E+01    1
    0.115581312756330812E+01    0.445649385452270508E+02    0.905141873661179781E+09    0.259949673760489623E+04   -0.129974836880244811E+04   -0.540515351937698263E+01    1
    0.105004879330183409E+01    0.845192492008209229E+02    0.188230515664600819E+09    0.257771380436869276E+04   -0.128885690218434638E+04   -0.541515351937698153E+01    1
    0.105519854223637100E+01    0.919700622558593750E+02    0.226992625594628632E+09    0.256833856506180837E+04   -0.128416928253090418E+04   -0.542515351937697865E+01    1
    0.113554905427071340E+01    0.104480743408203125E+02    0.897533388444020748E+09    0.256216343937735110E+04   -0.128108171968867555E+04   -0.543515351937697933E+01    1
    0.117750164910192101E+01    0.744568228721618652E+02    0.727538106296555161E+09    0.255585765510781766E+04   -0.127792882755390883E+04   -0.544515351937698178E+01    1
    0.116413306000537431E+01    0.933086276054382324E+01    0.295221732782066643E+09    0.251391769287920260E+04   -0.125695884643960130E+04   -0.545515351937698245E+01    1
    0.112539396392807189E+01    0.400044798851013184E+02    0.969702834764028072E+09    0.249270288109746889E+04   -0.124635144054873444E+04   -0.546515351937698401E+01    1
    0.103189175740328665E+01    0.922512352466583252E+02    0.562477638770398736E+09    0.248802759951194048E+04   -0.124401379975597024E+04   -0.547515351937698025E+01    1
    0.118603252876080201E+01    0.559218287467956543E+02    0.232908828141110480E+09    0.243550050088111038E+04   -0.121775025044055519E+04   -0.548515351937698004E+01    1
    0.114644329045871252E+01    0.433312118053436279E+02    0.810044091144649386E+09    0.242926072002759201E+04   -0.121463036001379601E+04   -0.549515351937697805E+01    1
    0.110209200918004346E+01    0.113656580448150635E+02    0.884293158116829634E+09    0.242562025332574467E+04   -0.121281012666287234E+04   -0.550515351937697694E+01    1
