    0.111585425995129994E+01    0.753901606288337973E+02    0.326527014723592460E+09    0.196272771108117877E+04   -0.981363855540589384E+03
    0.111089360930419256E+01    0.800346664227181321E+02    0.473649735103780925E+09    0.196153366095992078E+04   -0.980766830479960390E+03
    0.110794252643313973E+01    0.851951688419663782E+02    0.344869235692253649E+09    0.196111754918456404E+04   -0.980558774592282020E+03
    0.111738953962044540E+01    0.853991490692650075E+02    0.332029132451509535E+09    0.196099788618526236E+04   -0.980498943092631180E+03
    0.111861652308334025E+01    0.852327559669384414E+02    0.394856817798702300E+09    0.196068214006178141E+04   -0.980341070030890705E+03
    0.111081070176394947E+01    0.946084399625444661E+02    0.334664301158902824E+09    0.196031679532021644E+04   -0.980158397660108221E+03
    0.111083075356967265E+01    0.724739050659922270E+02    0.363743218385027349E+09    0.196012300240071727E+04   -0.980061501200358634E+03
    0.110813832734107343E+01    0.753439646863371451E+02    0.423217345527315497E+09    0.195965704339380454E+04   -0.979828521696902271E+03
    0.111676828356002988E+01    0.758794052723754220E+02    0.386478925487564564E+09    0.195951713044877738E+04   -0.979758565224388690E+03
    0.111565079199439099E+01    0.729047074054143280E+02    0.396987803738704860E+09    0.195950992859558164E+04   -0.979754964297790821E+03
    0.111415508969414945E+01    0.973284519119875284E+02    0.333746066008200347E+09    0.195943084334050764E+04   -0.979715421670253818E+03
    0.111540358414502849E+01    0.726686022996912158E+02    0.404209433749475241E+09    0.195924470206101114E+04   -0.979622351030505570E+03
    0.111013318854879017E+01    0.976366304937936889E+02    0.395746784478553057E+09    0.195921626793024598E+04   -0.979608133965122988E+03
    0.110982087077910574E+01    0.855333482564244889E+02    0.332449623198958814E+09    0.195906011626595591E+04   -0.979530058132977956E+03
    0.110878563577253408E+01    0.832427833182152028E+02    0.454176242800879955E+09    0.195897575590317092E+04   -0.979487877951585460E+03
    0.111692908759729792E+01    0.796686934555624333E+02    0.425413294371302903E+09    0.195884355332711948E+04   -0.979421776663559740E+03
    0.111302585287331302E+01    0.800574489817079069E+02    0.314504993882533133E+09    0.195884030840189280E+04   -0.979420154200946399E+03
    0.111674358838248877E+01    0.817827888016203701E+02    0.433485570185821772E+09    0.195837521165466910E+04   -0.979187605827334551E+03
    0.111746065007935913E+01    0.856346084947777797E+02    0.361594408544788837E+09    0.195832933382671854E+04   -0.979164666913359270E+03
    0.111495530720257530E+01    0.941556854781969008E+02    0.332007582273040771E+09    0.195794967604634530E+04   -0.978974838023172651E+03
    0.111285391646347520E+01    0.996944436023686080E+02    0.374327790988844395E+09    0.195780595188422603E+04   -0.978902975942113017E+03
    0.111559396135806388E+01    0.852157837845861650E+02    0.454911543898096919E+09    0.195757633416977569E+04   -0.978788167084887846E+03
    0.111566968497111718E+01    0.753347959012880892E+02    0.374994706552565455E+09    0.195737593295479087E+04   -0.978687966477395435E+03
    0.111441744388715636E+01    0.757237870476857182E+02    0.442365289095361531E+09    0.195734310991069015E+04   -0.978671554955345073E+03
    0.111204264617686710E+01    0.887497340990139207E+02    0.322488845971799910E+09    0.195699314575989774E+04   -0.978496572879948872E+03
    0.111541959228160570E+01    0.800942472334380824E+02    0.335074331369953990E+09    0.195662861288924023E+04   -0.978314306444620115E+03
    0.111538965034854765E+01    0.775969006108352914E+02    0.433316591304687381E+09    0.195647957789167936E+04   -0.978239788945839678E+03
    0.111008742054460274E+01    0.757199981013426964E+02    0.420780694985424638E+09    0.195647629906204384E+04   -0.978238149531021918E+03
    0.110872359040174784E+01    0.781470708404332868E+02    0.418718376609811842E+09    0.195625316925481366E+04   -0.978126584627406828E+03
    0.111549404578196221E+01    0.778066607060218303E+02    0.351959349658564866E+09    0.195624669020182500E+04   -0.978123345100912502E+03
    0.111131450475699878E+01    0.855940286873467073E+02    0.328935579696864188E+09    0.195622555092385369E+04   -0.978112775461926844E+03
    0.110796745138031838E+01    0.811224164884680761E+02    0.411950044052230179E+09    0.195619226583862383E+04   -0.978096132919311913E+03
    0.111524858860464215E+01    0.960842687541084501E+02    0.375935444364013553E+09    0.195601834888035182E+04   -0.978009174440175912E+03
    0.110911738597506226E+01    0.819715872160768981E+02    0.359588273663652599E+09    0.195599667189292882E+04   -0.977998335946464408E+03
    0.111000558738268551E+01    0.795010354111154527E+02    0.356099874596969962E+09    0.195594142358125555E+04   -0.977970711790627774E+03
    0.111546095634111619E+01    0.757132975712415117E+02    0.390996568234447718E+09    0.195592620534344064E+04   -0.977963102671720321E+03
    0.111577486296443174E+01    0.775784284731117850E+02    0.372602591620851934E+09    0.195574552288112227E+04   -0.977872761440561135E+03
    0.111502998698440736E+01    0.854384601196971261E+02    0.326391171785000205E+09    0.195572850941168053E+04   -0.977864254705840267E+03
    0.111301875858249111E+01    0.799881195752829512E+02    0.331215193409720361E+09    0.195549568197124518E+04   -0.977747840985622588E+03
    0.111459030436950113E+01    0.949947698159548537E+02    0.349505645769175351E+09    0.195537842607577886E+04   -0.977689213037889431E+03
    0.110906456862748670E+01    0.782594667811746092E+02    0.412302208197374046E+09    0.195525645174970896E+04   -0.977628225874854479E+03
    0.110954212905018346E+01    0.914257160356240206E+02    0.384382946338935792E+09    0.195515949221658298E+04   -0.977579746108291488E+03
    0.111164979509133688E+01    0.773359648385586382E+02    0.352210888841792047E+09    0.195513790068196931E+04   -0.977568950340984657E+03
    0.111025370626220998E+01    0.845733834183660917E+02    0.445689226820512831E+09    0.195509808374354088E+04   -0.977549041871770442E+03
    0.110975146131676694E+01    0.807063246471928295E+02    0.362394341090794683E+09    0.195507692259562555E+04   -0.977538461297812773E+03
    0.110893492329967214E+01    0.812969006153265781E+02    0.376229570338475227E+09    0.195498990897566273E+04   -0.977494954487831365E+03
    0.111577840542702700E+01    0.808151699099697822E+02    0.353535062017410517E+09    0.195497785520853495E+04   -0.977488927604267474E+03
    0.111366028587669397E+01    0.880029674799734352E+02    0.458222645380754292E+09    0.195487506605028693E+04   -0.977437533025143466E+03
    0.111614152382908838E+01    0.825334609420521446E+02    0.361733294149753273E+09    0.195486052099804920E+04   -0.977430260499024598E+03
    0.111589633441982872E+01    0.784015377622686316E+02    0.396533310375842631E+09    0.195480772938120822E+04   -0.977403864690604109E+03
    0.111113725244385497E+01    0.902415714297714260E+02    0.446578247391469598E+09    0.195480710528824011E+04   -0.977403552644120055E+03
    0.111176447568503289E+01    0.754385483849593328E+02    0.420255371635359168E+09    0.195463635369252324E+04   -0.977318176846261622E+03
    0.111625571581778193E+01    0.812302829113679792E+02    0.381613061469049275E+09    0.195462543224963929E+04   -0.977312716124819644E+03
    0.111615122820087254E+01    0.896487353218782062E+02    0.409780688018248558E+09    0.195456245670247154E+04   -0.977281228351235768E+03
    0.110944285144976962E+01    0.813425923925436365E+02    0.371633764602344811E+09    0.195451284567447237E+04   -0.977256422837236187E+03
    0.111314766575936019E+01    0.852188942029132477E+02    0.327249665560658574E+09    0.195445135948044754E+04   -0.977225679740223768E+03
    0.111607137139625268E+01    0.856317262540300419E+02    0.423255309673345089E+09    0.195444697654641504E+04   -0.977223488273207522E+03
    0.111423790986920679E+01    0.753631141520451564E+02    0.377956421072624922E+09    0.195443762021354564E+04   -0.977218810106772821E+03
    0.111557883532461144E+01    0.864071161496381137E+02    0.436448050726461470E+09    0.195441992278779662E+04   -0.977209961393898311E+03
    0.111493306095153399E+01    0.909279374705915160E+02    0.340745985298199296E+09    0.195440599297411063E+04   -0.977202996487055316E+03
    0.110930505087852627E+01    0.822913374295669797E+02    0.373599138672287464E+09    0.195431113824813610E+04   -0.977155569124068052E+03
    0.111412155863937157E+01    0.958997267004870508E+02    0.363473810420281470E+09    0.195423234383308795E+04   -0.977116171916543976E+03
    0.111253193722068877E+01    0.932425323017482128E+02    0.346405563913225412E+09    0.195418957008025632E+04   -0.977094785040128158E+03
    0.110891992848400389E+01    0.875056910188981192E+02    0.410801693206176043E+09    0.195417128817874709E+04   -0.977085644089373545E+03
    0.111286391412026320E+01    0.782367509624335895E+02    0.347545794254576385E+09    0.195414320176937690E+04   -0.977071600884688451E+03
    0.111068399229967918E+01    0.783842537748741535E+02    0.368303983495693088E+09    0.195409808635285140E+04   -0.977049043176425698E+03
    0.111008948750866421E+01    0.791719267122652326E+02    0.376654691329444289E+09    0.195406872184463009E+04   -0.977034360922315045E+03
    0.110972090040344495E+01    0.855504894698966467E+02    0.429586974332400739E+09    0.195395512805820613E+04   -0.976977564029103064E+03
    0.111422841522757698E+01    0.926912071652637479E+02    0.343064873433741629E+09    0.195395197656478717E+04   -0.976975988282393587E+03
    0.111227557456128512E+01    0.907263971944267240E+02    0.446979783649086654E+09    0.195390569644993752E+04   -0.976952848224968761E+03
    0.111204548572041406E+01    0.943982942687575672E+02    0.360508022856540203E+09    0.195379417030198715E+04   -0.976897085150993576E+03
    0.110984190909020897E+01    0.811532388700421308E+02    0.374421015526025534E+09    0.195371755275017654E+04   -0.976858776375088269E+03
    0.111412725551381508E+01    0.783954901989890800E+02    0.350154612192597151E+09    0.195366033798255421E+04   -0.976830168991277105E+03
    0.111296578715310934E+01    0.943975298630819566E+02    0.430872658687913001E+09    0.195364045310743631E+04   -0.976820226553718157E+03
    0.111189176356833719E+01    0.831663142097277301E+02    0.450249457917778909E+09    0.195361607219947632E+04   -0.976808036099738160E+03
    0.111052755395526592E+01    0.927415252958212477E+02    0.389199137080121815E+09    0.195357552869217398E+04   -0.976787764346086988E+03
    0.111354041237686952E+01    0.958876323170811702E+02    0.418318310824431121E+09    0.195354751925877031E+04   -0.976773759629385154E+03
    0.111095532412728470E+01    0.869910353544079697E+02    0.348004818483196497E+09    0.195353909319390982E+04   -0.976769546596954910E+03
    0.111175506921564815E+01    0.921336854224641115E+02    0.351751209714824259E+09    0.195352372178385576E+04   -0.976761860891927881E+03
    0.111352574670482407E+01    0.757313746454645411E+02    0.414599876046799660E+09    0.195350523132444687E+04   -0.976752615662223434E+03
    0.111371844762760808E+01    0.752543151300839668E+02    0.399756175718286514E+09    0.195348584690757298E+04   -0.976742923453786489E+03
    0.110953453328975638E+01    0.830597666407033159E+02    0.377856412460852802E+09    0.195347632976260229E+04   -0.976738164881301145E+03
    0.111259777824032713E+01    0.757477424944109714E+02    0.411571737491352618E+09    0.195344805121248191E+04   -0.976724025606240957E+03
    0.111159328431384319E+01    0.920541937942301161E+02    0.434825945449106991E+09    0.195339877083428405E+04   -0.976699385417142025E+03
    0.111473460783952083E+01    0.846248268076813304E+02    0.444019388291277647E+09    0.195335348033412424E+04   -0.976676740167062121E+03
    0.110970849859542353E+01    0.857361415050060316E+02    0.375256648558256388E+09    0.195326034190865198E+04   -0.976630170954325990E+03
    0.111033632071382415E+01    0.858835361790401919E+02    0.359931531317968071E+09    0.195325230055426528E+04   -0.976626150277132638E+03
    0.111327837813623298E+01    0.908257271607715211E+02    0.445366853316149414E+09    0.195324886102259597E+04   -0.976624430511297987E+03
    0.111538954137339097E+01    0.805277846874072765E+02    0.365184290180285454E+09    0.195323045802687511E+04   -0.976615229013437556E+03
    0.111538954137339097E+01    0.805277846874072765E+02    0.365184290180285454E+09    0.195323045802687511E+04   -0.976615229013437556E+03
    0.111359968097406070E+01    0.761007003274441303E+02    0.379660015217027545E+09    0.195312130250793916E+04   -0.976560651253969581E+03
    0.111239385850620209E+01    0.761244631226781081E+02    0.393478304630858600E+09    0.195289265648342507E+04   -0.976446328241712536E+03
    0.111458080312717311E+01    0.803030191483546361E+02    0.351046906452798009E+09    0.195284414334635949E+04   -0.976422071673179744E+03
    0.111404302293088442E+01    0.762068468029359281E+02    0.393065195457905114E+09    0.195284389908380308E+04   -0.976421949541901540E+03
    0.111586596144963046E+01    0.869207160577657163E+02    0.410199461092870593E+09    0.195279345701724128E+04   -0.976396728508620640E+03
    0.111586596144963046E+01    0.869207160577657163E+02    0.410199461092870593E+09    0.195279345701724128E+04   -0.976396728508620640E+03
    0.111571692108793630E+01    0.843928478632572165E+02    0.417440634805799425E+09    0.195278407988375011E+04   -0.976392039941875055E+03
