Nested Sampling Global Log-Evidence           :   -0.937190421807454470E+02  +/-    0.152387421388509942E+00
Nested Importance Sampling Global Log-Evidence:   -0.944843327919042650E+02  +/-    0.272437130651598247E-01

Dim No.       Mean        Sigma
   1    0.117035437263076915E+03    0.800102343374394280E+02
   2    0.136833033188508235E+01    0.976653194825918142E-02
   3    0.243391044321402603E+02    0.202903284606511498E+02
   4    0.139605318398263752E+09    0.324370356905021489E+09
   5    0.182793699121990983E+03    0.268409027049924820E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.124542306435214130E+03
   2    0.135072135499412815E+01
   3    0.146280390618977418E+01
   4    0.121384333676622529E+08
   5    0.178418851709538444E+03

MAP Parameters
Dim No.        Parameter
   1    0.240483465977695317E+03
   2    0.137725344828976293E+01
   3    0.209803071278946405E+02
   4    0.191189820256087109E+08
   5    0.183352452893018921E+03
